timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-04-19T01:04:59-05:00;-74;22;101;0.34;111;103;-77;21;103;0.24;130;73;sm
2026-04-19T01:09:59-05:00;-73;23;102;0.36;118;107;-77;21;104;0.27;147;81;sm
2026-04-19T01:10:16-05:00;;;;;;;-77;22;;;;;sm
2026-04-19T01:15:17-05:00;-74;22;104;0.36;118;110;-78;20;103;0.25;137;76;sm
2026-04-19T01:20:18-05:00;-74;22;103;0.42;139;126;-78;20;104;0.24;129;73;sm
2026-04-19T01:25:19-05:00;-74;22;104;0.42;154;126;-77;21;101;0.26;144;79;sm
2026-04-19T01:30:20-05:00;-74;22;102;0.38;127;114;-80;20;102;0.25;134;74;sm
2026-04-19T01:35:21-05:00;-74;22;102;0.38;124;114;-77;21;104;0.26;147;79;sm
2026-04-19T01:40:22-05:00;-74;22;103;0.34;113;102;-74;24;104;0.24;130;72;sm
2026-04-19T01:45:23-05:00;-74;22;102;0.4;129;121;-77;21;103;0.26;140;77;sm
2026-04-19T01:50:25-05:00;-74;22;103;0.35;117;109;-77;21;104;0.24;141;77;sm
2026-04-19T01:55:25-05:00;-74;22;103;0.4;126;116;-77;21;104;0.31;153;89;sm
2026-04-19T02:00:27-05:00;-74;22;103;0.34;109;102;-79;20;104;0.25;136;75;sm
2026-04-19T02:05:28-05:00;-74;22;102;0.39;135;117;-76;22;104;0.25;139;77;sm
2026-04-19T02:10:29-05:00;-74;22;103;0.33;111;101;-76;22;103;0.24;132;72;sm
2026-04-19T02:15:30-05:00;-74;22;103;0.37;117;111;-77;21;104;0.27;143;81;sm
2026-04-19T02:20:31-05:00;-74;22;103;0.33;103;99;-77;21;103;0.24;131;72;sm
2026-04-19T02:25:32-05:00;-74;22;103;0.35;113;107;-76;22;104;0.25;138;75;sm
2026-04-19T02:30:32-05:00;-75;21;102;0.4;128;120;-77;22;103;0.28;145;83;sm
2026-04-19T02:35:35-05:00;-75;21;104;0.36;117;108;-77;21;104;0.25;135;74;sm
2026-04-19T02:40:36-05:00;-74;22;102;0.33;103;100;-79;21;104;0.22;124;66;sm
2026-04-19T02:45:38-05:00;-74;22;104;0.39;127;118;-78;21;104;0.29;152;86;sm
2026-04-19T02:50:38-05:00;-74;22;106;0.37;113;112;-76;21;104;0.24;131;72;sm
2026-04-19T02:55:38-05:00;-74;22;106;0.45;154;136;-78;22;104;0.26;140;77;sm
