timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-04-12T01:04:22-05:00;-75;21;102;0.36;119;109;-79;19;103;0.25;138;74;sm
2026-04-12T01:09:23-05:00;-75;21;106;0.42;135;125;-77;21;102;0.27;146;81;sm
2026-04-12T01:14:24-05:00;-75;21;103;0.39;122;117;-80;20;103;0.23;129;69;sm
2026-04-12T01:19:25-05:00;-75;21;103;0.41;141;123;-79;19;102;0.28;150;84;sm
2026-04-12T01:24:26-05:00;-75;21;103;0.34;108;103;-79;21;103;0.22;124;65;sm
2026-04-12T01:29:28-05:00;-75;21;106;0.54;137;162;-79;19;103;0.27;144;82;sm
2026-04-12T01:34:29-05:00;-75;21;103;0.33;103;98;-78;20;102;0.23;130;70;sm
2026-04-12T01:39:30-05:00;-75;21;103;0.37;114;110;-78;20;103;0.25;136;75;sm
2026-04-12T01:44:31-05:00;-75;21;106;0.39;135;118;-79;21;103;0.27;145;81;sm
2026-04-12T01:49:33-05:00;-75;21;106;0.39;129;117;-76;22;104;0.24;135;73;sm
2026-04-12T01:54:34-05:00;-75;21;106;0.45;141;137;-79;20;103;0.24;134;72;sm
2026-04-12T01:59:35-05:00;-75;21;102;0.38;122;113;-77;21;103;0.25;132;74;sm
2026-04-12T02:04:36-05:00;-75;21;104;0.4;130;119;-80;20;103;0.24;137;73;sm
2026-04-12T02:09:38-05:00;-75;21;102;0.36;114;110;-79;21;103;0.24;130;71;sm
2026-04-12T02:14:39-05:00;-75;21;106;0.39;131;117;-81;19;103;0.26;143;78;sm
2026-04-12T02:19:40-05:00;-75;21;106;0.47;142;141;-80;20;103;0.24;130;71;sm
2026-04-12T02:24:41-05:00;-75;21;106;0.36;108;107;-80;19;103;0.24;133;73;sm
2026-04-12T02:29:43-05:00;-75;21;104;0.36;115;110;-81;19;103;0.25;141;76;sm
2026-04-12T02:34:43-05:00;-75;21;106;0.34;104;102;-77;21;103;0.24;129;71;sm
2026-04-12T02:39:44-05:00;-75;21;104;0.32;110;97;-81;19;103;0.24;133;72;sm
2026-04-12T02:44:46-05:00;-75;21;106;0.35;113;107;-77;21;103;0.26;142;80;sm
2026-04-12T02:49:48-05:00;-75;21;104;0.33;109;100;-80;20;104;0.24;130;72;sm
2026-04-12T02:54:49-05:00;-75;21;104;0.36;112;108;-78;20;103;0.25;136;74;sm
2026-04-12T02:59:50-05:00;-75;21;104;0.36;113;108;-80;20;103;0.24;132;72;sm
