timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-04-17T20:04:16-05:00;-74;22;106;1.57;432;472;-76;22;103;0.24;135;73;sm
2026-04-17T20:09:17-05:00;-74;22;106;0.36;111;109;-78;20;102;0.23;129;69;sm
2026-04-17T20:14:18-05:00;-74;22;106;0.36;115;108;-78;22;102;0.25;133;74;sm
2026-04-17T20:19:19-05:00;-74;22;104;0.47;183;142;-75;23;103;0.24;136;72;sm
2026-04-17T20:24:20-05:00;-74;22;104;0.96;192;290;-76;22;104;0.25;142;76;sm
2026-04-17T20:29:21-05:00;-74;22;106;0.53;213;160;-77;21;103;0.23;128;70;sm
2026-04-17T20:34:22-05:00;-74;22;106;0.45;155;134;-77;22;102;0.25;136;75;sm
2026-04-17T20:39:23-05:00;-74;22;101;0.6;229;181;-78;22;102;0.23;125;69;sm
2026-04-17T20:44:24-05:00;-74;22;103;0.43;151;130;-76;22;103;0.25;140;75;sm
2026-04-17T20:49:25-05:00;-74;22;102;0.77;391;235;-76;22;103;0.25;137;75;sm
2026-04-17T20:54:26-05:00;-74;22;106;1.7;523;511;-76;22;102;0.26;143;79;sm
2026-04-17T20:59:27-05:00;-74;22;101;1.37;712;410;-78;20;102;0.25;138;75;sm
2026-04-17T21:04:28-05:00;-74;22;101;0.4;127;119;-76;22;102;0.25;138;76;sm
2026-04-17T21:09:29-05:00;-74;22;104;0.31;97;92;-78;20;103;0.24;129;73;sm
2026-04-17T21:14:30-05:00;-74;22;101;0.45;142;136;-76;22;101;0.27;146;81;sm
2026-04-17T21:19:31-05:00;-73;23;102;0.35;109;105;-76;22;103;0.24;132;72;sm
2026-04-17T21:24:32-05:00;-73;23;104;0.66;277;198;-76;21;104;0.26;140;77;sm
2026-04-17T21:29:33-05:00;-73;23;101;0.93;445;277;-79;19;103;0.25;131;74;sm
2026-04-17T21:34:34-05:00;-75;21;103;0.54;223;162;-77;23;103;0.26;140;78;sm
2026-04-17T21:39:37-05:00;-75;21;101;0.36;114;108;-76;22;103;0.24;132;73;sm
2026-04-17T21:44:38-05:00;-75;21;104;0.38;117;115;-76;22;104;0.25;139;77;sm
2026-04-17T21:49:39-05:00;-75;21;104;0.54;220;161;-79;21;103;0.24;130;72;sm
2026-04-17T21:54:40-05:00;-75;21;102;0.66;281;201;-75;23;103;0.25;140;76;sm
2026-04-17T21:59:41-05:00;-75;21;102;0.59;256;177;-77;22;103;0.24;131;73;sm
