timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-04-17T00:04:27-05:00;-72;24;106;0.37;110;111;-76;23;102;0.24;135;73;sm
2026-04-17T00:09:28-05:00;-72;24;106;0.33;105;98;-77;23;104;0.28;146;83;sm
2026-04-17T00:14:29-05:00;-72;24;106;0.35;109;106;-78;22;104;0.25;138;76;sm
2026-04-17T00:19:30-05:00;-72;24;106;0.36;118;107;-80;20;106;0.24;129;71;sm
2026-04-17T00:24:30-05:00;-72;24;106;0.42;142;126;-75;23;104;0.26;141;77;sm
2026-04-17T00:29:32-05:00;-72;24;102;0.42;137;126;-79;21;103;0.23;131;71;sm
2026-04-17T00:34:33-05:00;-72;24;103;0.41;128;123;-77;22;106;0.25;136;74;sm
2026-04-17T00:39:34-05:00;-72;24;102;0.32;108;97;-78;21;104;0.24;133;72;sm
2026-04-17T00:44:35-05:00;-72;24;106;0.35;109;105;-77;23;104;0.23;128;70;sm
2026-04-17T00:49:36-05:00;-72;24;106;0.34;109;102;-78;22;104;0.24;132;72;sm
2026-04-17T00:54:36-05:00;-73;23;102;0.36;118;109;-79;21;104;0.25;140;76;sm
2026-04-17T00:59:37-05:00;-73;23;104;0.32;108;97;-79;21;104;0.25;134;75;sm
2026-04-17T01:04:38-05:00;-73;23;104;0.38;124;115;-76;22;104;0.25;138;75;sm
2026-04-17T01:09:40-05:00;-73;23;103;0.36;119;108;-76;22;103;0.26;140;78;sm
2026-04-17T01:14:41-05:00;-73;23;106;0.36;120;109;-77;23;102;0.25;134;75;sm
2026-04-17T01:19:42-05:00;-73;23;106;0.38;121;113;-78;20;104;0.27;147;80;sm
2026-04-17T01:24:44-05:00;-73;23;103;0.33;107;101;-75;23;104;0.24;134;74;sm
2026-04-17T01:29:45-05:00;-73;23;103;0.39;120;117;-76;22;104;0.25;137;74;sm
2026-04-17T01:34:45-05:00;-73;23;103;0.37;116;110;-76;22;102;0.25;136;75;sm
2026-04-17T01:39:47-05:00;-73;23;102;0.33;107;100;-77;21;103;0.24;131;73;sm
2026-04-17T01:44:49-05:00;-73;23;106;0.35;112;106;-78;20;103;0.25;140;77;sm
2026-04-17T01:49:51-05:00;-73;23;106;0.38;118;116;-76;22;103;0.24;134;74;sm
2026-04-17T01:54:52-05:00;-75;21;102;0.36;110;107;-79;21;103;0.25;140;76;sm
2026-04-17T01:59:53-05:00;-75;21;102;0.34;107;102;-77;21;103;0.24;134;73;sm
2026-04-17T02:04:54-05:00;-75;21;104;0.38;117;114;-78;20;102;0.27;141;80;sm
2026-04-17T02:09:55-05:00;-75;21;103;0.36;115;108;-79;21;103;0.24;134;73;sm
2026-04-17T02:14:57-05:00;-77;21;102;0.36;115;110;-77;23;103;0.25;141;77;sm
2026-04-17T02:19:58-05:00;-77;21;102;0.32;106;97;-78;20;102;0.25;134;74;sm
2026-04-17T02:24:59-05:00;-77;21;102;0.37;115;110;-78;22;103;0.26;142;79;sm
2026-04-17T02:25:39-05:00;;;;;;;-77;22;;;;;sm
2026-04-17T02:30:39-05:00;-77;21;103;0.36;113;107;-79;20;103;0.24;133;73;sm
2026-04-17T02:35:40-05:00;-77;21;103;0.36;109;108;-77;21;103;0.24;130;71;sm
2026-04-17T02:40:41-05:00;-77;21;103;0.35;116;106;-78;20;103;0.27;146;81;sm
2026-04-17T02:45:42-05:00;-77;21;106;0.36;110;109;-77;21;103;0.25;137;75;sm
2026-04-17T02:50:42-05:00;-77;21;103;0.32;99;95;-78;20;103;0.23;125;68;sm
2026-04-17T02:55:43-05:00;-77;21;103;0.38;117;116;-78;22;103;0.24;137;73;sm
2026-04-17T03:00:45-05:00;-76;20;102;0.33;105;99;-79;21;103;0.24;135;74;sm
2026-04-17T03:05:47-05:00;-76;20;102;0.38;121;115;-79;19;103;0.24;131;72;sm
2026-04-17T03:10:48-05:00;-76;20;102;0.36;113;109;-78;22;103;0.25;137;74;sm
2026-04-17T03:15:49-05:00;-76;20;102;0.36;117;107;-79;21;103;0.25;139;76;sm
2026-04-17T03:20:50-05:00;-76;20;103;0.34;107;101;-78;20;103;0.24;130;71;sm
2026-04-17T03:25:51-05:00;-76;20;104;0.38;123;113;-78;20;103;0.26;143;79;sm
2026-04-17T03:30:52-05:00;-76;20;102;0.35;108;106;-77;20;103;0.23;128;70;sm
2026-04-17T03:35:53-05:00;-76;20;102;0.36;117;107;-78;20;103;0.26;141;78;sm
2026-04-17T03:40:54-05:00;-76;20;102;0.33;116;106;-81;19;103;0.23;133;74;sm
2026-04-17T03:45:55-05:00;-76;20;103;0.54;165;153;-80;20;103;0.46;167;130;sm
2026-04-17T03:50:56-05:00;-76;20;104;0.38;127;114;-79;19;101;0.27;144;80;sm
2026-04-17T03:55:57-05:00;-76;20;105;0.35;107;104;-80;20;103;0.25;138;76;sm
2026-04-17T04:00:58-05:00;-76;20;106;0.37;122;112;-78;21;102;0.26;140;79;sm
2026-04-17T04:05:58-05:00;-76;20;103;0.36;114;108;-75;23;103;0.24;134;72;sm
2026-04-17T04:11:00-05:00;-76;20;102;0.36;117;108;-78;21;104;0.24;133;73;sm
2026-04-17T04:16:00-05:00;-76;20;106;0.4;131;121;-80;19;103;0.27;150;83;sm
2026-04-17T04:21:02-05:00;-76;20;103;0.33;107;98;-78;20;201;0.23;127;69;sm
2026-04-17T04:26:03-05:00;-76;20;106;0.4;132;121;-77;20;103;0.28;148;84;sm
2026-04-17T04:31:03-05:00;-76;20;103;0.3;103;91;-78;20;103;0.23;125;68;sm
2026-04-17T04:36:04-05:00;-75;21;106;0.39;132;116;-78;21;103;0.28;152;85;sm
2026-04-17T04:41:05-05:00;-75;21;106;0.38;121;113;-81;18;103;0.26;139;77;sm
2026-04-17T04:46:06-05:00;-75;21;102;0.35;115;106;-77;22;103;0.28;147;84;sm
2026-04-17T04:51:07-05:00;-75;21;106;0.34;115;101;-78;19;103;0.25;134;75;sm
2026-04-17T04:56:08-05:00;-75;21;102;0.34;108;103;-80;20;103;0.23;131;70;sm
2026-04-17T05:01:10-05:00;-75;21;102;0.39;126;116;-78;19;102;0.28;149;83;sm
2026-04-17T05:06:12-05:00;-75;21;103;0.34;109;101;-77;21;104;0.24;130;73;sm
2026-04-17T05:11:13-05:00;-75;21;106;0.38;123;113;-78;20;103;0.26;140;79;sm
2026-04-17T05:16:14-05:00;-75;21;104;0.34;115;102;-78;20;104;0.25;141;77;sm
2026-04-17T05:21:15-05:00;-75;21;102;0.36;112;107;-78;21;104;0.23;129;70;sm
2026-04-17T05:26:16-05:00;-75;21;106;0.45;155;136;-76;22;103;0.28;151;84;sm
2026-04-17T05:31:18-05:00;-75;21;106;0.59;206;177;-78;20;103;0.24;132;71;sm
2026-04-17T05:36:19-05:00;-75;21;104;0.64;221;193;-79;21;102;0.26;139;77;sm
2026-04-17T05:41:20-05:00;-75;21;106;0.77;366;231;-78;20;102;0.24;130;72;sm
2026-04-17T05:46:21-05:00;-75;21;105;0.78;366;234;-80;20;103;0.25;138;75;sm
2026-04-17T05:51:23-05:00;-75;21;102;0.67;323;201;-78;22;102;0.23;127;70;sm
2026-04-17T05:56:24-05:00;-75;21;102;0.54;205;163;-78;20;103;0.26;143;78;sm
2026-04-17T06:01:25-05:00;-75;21;101;0.67;139;204;-78;20;103;0.23;125;69;sm
2026-04-17T06:06:26-05:00;-75;21;106;0.41;118;122;-80;20;102;0.26;143;79;sm
2026-04-17T06:11:27-05:00;-75;21;106;0.38;116;113;-79;20;103;0.24;131;73;sm
2026-04-17T06:16:28-05:00;-75;21;102;0.35;109;104;-79;21;103;0.24;134;71;sm
2026-04-17T06:21:29-05:00;-75;21;102;0.37;114;112;-76;22;102;0.24;134;74;sm
2026-04-17T06:26:30-05:00;-75;21;103;0.56;195;169;-77;21;102;0.24;136;72;sm
2026-04-17T06:31:31-05:00;-75;21;105;0.37;115;112;-77;20;104;0.23;127;69;sm
2026-04-17T06:36:32-05:00;-75;21;102;0.4;128;121;-77;21;102;0.26;145;77;sm
2026-04-17T06:41:33-05:00;-75;21;104;1.18;320;355;-76;21;102;0.24;131;71;sm
2026-04-17T06:46:34-05:00;-75;21;101;1.56;445;470;-76;21;103;0.49;269;147;sm
2026-04-17T06:51:35-05:00;-75;21;102;0.74;219;223;-78;21;102;0.22;127;67;sm
2026-04-17T06:56:36-05:00;-75;21;102;0.94;253;282;-80;19;104;0.26;141;77;sm
2026-04-17T07:01:37-05:00;-76;20;104;1.53;214;460;-79;20;103;0.25;130;74;sm
2026-04-17T07:06:39-05:00;-76;20;105;0.62;123;188;-77;21;102;0.25;137;75;sm
2026-04-17T07:11:40-05:00;-76;20;103;0.38;125;114;-77;21;102;0.24;132;71;sm
2026-04-17T07:16:41-05:00;-76;20;102;0.41;133;124;-79;20;104;0.26;142;78;sm
2026-04-17T07:21:42-05:00;-76;20;103;0.35;109;106;-76;21;103;0.23;130;69;sm
2026-04-17T07:26:43-05:00;-76;20;102;0.8;157;240;-79;20;103;0.25;133;75;sm
2026-04-17T07:31:44-05:00;-76;20;103;0.51;134;154;-77;21;103;0.24;136;72;sm
2026-04-17T07:36:45-05:00;-76;20;104;0.81;145;243;-78;21;103;0.24;129;73;sm
2026-04-17T07:41:46-05:00;-76;20;103;1.27;253;382;-78;22;102;0.25;135;74;sm
2026-04-17T07:46:47-05:00;-76;20;103;2;361;601;-77;21;102;0.24;139;73;sm
2026-04-17T07:51:48-05:00;-76;20;101;1.4;329;421;-77;21;102;0.25;136;75;sm
2026-04-17T07:56:49-05:00;-76;20;103;0.73;138;219;-78;21;103;0.24;134;73;sm
2026-04-17T08:01:50-05:00;-76;20;102;1.32;195;400;-77;21;103;0.24;133;72;sm
2026-04-17T08:06:50-05:00;-76;20;102;0.8;231;240;-79;20;103;0.27;143;80;sm
2026-04-17T08:11:50-05:00;-76;20;103;0.38;133;115;-79;21;103;0.22;118;65;sm
