timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-05-27T01:04:56-05:00;-76;21;105;0.7;194;211;-78;22;204;0.43;217;129;sm
2026-05-27T01:09:57-05:00;-76;22;105;0.52;159;158;-76;22;105;0.35;187;105;sm
2026-05-27T01:14:58-05:00;-76;22;105;0.67;197;201;-76;22;105;0.43;228;130;sm
2026-05-27T01:19:59-05:00;-76;21;105;0.57;170;171;-75;23;104;0.39;204;116;sm
2026-05-27T01:21:44-05:00;-75;22;105;0.47;159;143;;;105;0.38;195;115;sm
2026-05-27T01:26:45-05:00;-75;22;105;0.51;170;154;-76;22;105;0.4;207;119;sm
2026-05-27T01:31:46-05:00;-75;22;105;0.54;176;161;-75;23;105;0.44;213;132;sm
2026-05-27T01:36:47-05:00;-75;22;105;0.7;196;212;-75;23;105;0.4;204;121;sm
2026-05-27T01:41:48-05:00;-74;22;105;0.68;183;204;-76;22;104;0.39;207;116;sm
2026-05-27T01:46:48-05:00;-75;22;106;0.5;178;151;-75;23;104;0.41;209;124;sm
2026-05-27T01:51:49-05:00;-75;22;105;0.52;178;156;-75;23;105;0.38;208;115;sm
2026-05-27T01:56:50-05:00;-75;21;105;0.55;191;165;-75;23;105;0.4;208;120;sm
2026-05-27T02:01:51-05:00;-74;22;105;0.5;176;152;-75;23;104;0.39;209;116;sm
2026-05-27T02:06:52-05:00;-75;22;106;0.49;167;148;-76;22;105;0.38;199;113;sm
2026-05-27T02:11:53-05:00;-76;22;105;0.48;169;143;-75;23;105;0.39;208;116;sm
2026-05-27T02:16:54-05:00;-76;22;106;0.52;174;157;-75;23;105;0.39;195;116;sm
2026-05-27T02:21:55-05:00;-76;22;105;0.55;192;166;-76;22;105;0.39;205;118;sm
2026-05-27T02:26:56-05:00;-74;22;106;0.49;179;148;-77;23;105;0.42;221;127;sm
2026-05-27T02:31:57-05:00;-74;22;104;0.47;158;140;-76;22;105;0.36;189;107;sm
2026-05-27T02:36:59-05:00;-74;22;105;0.52;182;158;-76;22;105;0.39;216;119;sm
2026-05-27T02:42:00-05:00;-76;22;106;0.51;176;153;-75;23;105;0.38;193;114;sm
2026-05-27T02:47:01-05:00;-76;22;106;0.52;174;157;-76;22;105;0.38;203;115;sm
2026-05-27T02:52:02-05:00;-76;22;105;0.47;161;141;-76;22;105;0.37;195;110;sm
2026-05-27T02:57:04-05:00;-75;22;105;0.5;170;152;-76;22;105;0.38;204;115;sm
