timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-05-22T00:00:51-05:00;-75;22;103;0.5;182;151;-82;18;103;0.4;203;120;sm
2026-05-22T00:05:51-05:00;-75;22;102;0.53;184;160;-81;19;105;0.39;207;116;sm
2026-05-22T00:10:52-05:00;-75;22;106;0.43;154;129;-79;19;105;0.35;188;106;sm
2026-05-22T00:15:54-05:00;-75;22;103;0.5;176;151;-82;18;103;0.37;200;113;sm
2026-05-22T00:20:55-05:00;-75;22;103;0.49;167;149;-81;19;103;0.37;188;110;sm
2026-05-22T00:25:56-05:00;-75;22;102;0.54;189;163;-79;19;102;0.43;226;129;sm
2026-05-22T00:30:57-05:00;-75;22;102;0.48;162;143;-81;17;101;0.35;187;105;sm
2026-05-22T00:35:58-05:00;-75;22;102;0.54;190;164;-82;18;104;0.41;217;124;sm
2026-05-22T00:40:59-05:00;-75;22;102;0.48;170;145;-80;18;103;0.42;213;125;sm
2026-05-22T00:46:00-05:00;-75;22;102;0.47;164;141;-79;19;103;0.36;190;107;sm
2026-05-22T00:51:01-05:00;-75;22;104;0.49;172;146;-80;18;103;0.37;199;112;sm
2026-05-22T00:56:50-05:00;;;;;;;;;;;;;sm
2026-05-22T01:02:55-05:00;-75;22;102;;;;-79;19;104;;;;sm
2026-05-22T01:07:55-05:00;-75;22;106;0.55;193;164;-81;19;104;0.43;222;128;sm
2026-05-22T01:12:56-05:00;-75;22;103;0.47;165;142;-81;19;104;0.35;188;104;sm
2026-05-22T01:17:56-05:00;-75;22;103;0.49;172;147;-79;19;103;0.38;201;113;sm
2026-05-22T01:22:57-05:00;-75;22;102;0.54;192;164;-79;19;101;0.4;215;121;sm
2026-05-22T01:27:59-05:00;-75;22;103;0.51;186;155;-81;19;103;0.4;210;121;sm
2026-05-22T01:33:00-05:00;-75;22;104;0.49;171;147;-80;18;102;0.36;193;107;sm
2026-05-22T01:38:01-05:00;-75;22;103;0.52;171;157;-80;18;104;0.37;191;110;sm
2026-05-22T01:43:02-05:00;-75;22;106;0.45;152;134;-80;18;102;0.34;179;103;sm
2026-05-22T01:48:02-05:00;-75;22;106;0.47;160;142;-80;18;101;0.35;184;106;sm
2026-05-22T01:53:03-05:00;-75;22;104;0.48;166;145;-80;18;103;0.37;193;111;sm
2026-05-22T01:58:04-05:00;-75;22;106;0.46;156;139;-79;19;104;0.35;184;106;sm
2026-05-22T02:03:05-05:00;-75;22;103;0.49;162;147;-79;19;103;0.34;179;102;sm
