timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-04-14T20:03:43-05:00;-75;21;106;0.57;238;173;-78;20;101;0.25;137;74;sm
2026-04-14T20:08:44-05:00;-75;21;106;1;227;301;-78;22;102;0.25;142;76;sm
2026-04-14T20:13:45-05:00;-75;21;101;0.53;192;160;-79;21;102;0.25;135;76;sm
2026-04-14T20:18:46-05:00;-75;21;106;0.46;163;137;-80;20;102;0.24;135;73;sm
2026-04-14T20:23:47-05:00;-75;21;101;0.76;325;228;-77;21;102;0.25;136;74;sm
2026-04-14T20:28:48-05:00;-75;21;105;0.61;279;183;-77;21;102;0.24;131;72;sm
2026-04-14T20:33:49-05:00;-75;21;104;0.64;236;192;-77;21;103;0.25;139;76;sm
2026-04-14T20:38:50-05:00;-74;22;102;0.75;208;227;-76;22;102;0.25;135;74;sm
2026-04-14T20:43:51-05:00;-74;22;104;0.6;261;181;-77;21;103;0.25;132;74;sm
2026-04-14T20:48:52-05:00;-74;22;101;0.41;127;122;-79;21;101;0.24;135;72;sm
2026-04-14T20:53:53-05:00;-74;22;101;0.35;119;104;-76;22;101;0.25;134;75;sm
2026-04-14T20:58:54-05:00;-74;22;102;0.62;250;186;-78;22;102;0.25;142;76;sm
2026-04-14T21:03:55-05:00;-74;22;101;0.36;117;109;-76;22;102;0.25;139;76;sm
2026-04-14T21:08:56-05:00;-75;21;102;0.52;209;157;-76;22;103;0.24;130;72;sm
2026-04-14T21:13:57-05:00;-75;21;101;0.88;415;264;-78;20;103;0.26;139;77;sm
2026-04-14T21:18:58-05:00;-75;21;101;0.92;469;276;-76;22;102;0.25;136;74;sm
2026-04-14T21:23:59-05:00;-75;21;101;0.78;379;236;-80;20;103;0.28;146;83;sm
2026-04-14T21:29:00-05:00;-75;21;101;0.56;261;168;-79;21;103;0.24;130;72;sm
2026-04-14T21:34:02-05:00;-75;21;105;0.44;139;132;-77;21;102;0.25;143;77;sm
2026-04-14T21:39:03-05:00;-75;21;101;0.36;121;108;-78;22;104;0.24;127;72;sm
2026-04-14T21:44:03-05:00;-74;22;102;0.44;141;132;-77;21;103;0.26;146;78;sm
2026-04-14T21:49:04-05:00;-74;22;101;0.86;393;258;-76;22;103;0.24;128;71;sm
2026-04-14T21:54:05-05:00;-74;22;104;0.46;152;139;-80;20;103;0.25;141;76;sm
2026-04-14T21:59:06-05:00;-74;22;103;0.64;285;193;-80;20;103;0.24;133;73;sm
