timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-04-14T01:04:44-05:00;-76;20;106;0.36;124;108;-78;22;102;0.27;148;81;sm
2026-04-14T01:09:45-05:00;-76;20;106;0.32;105;97;-79;20;103;0.23;125;69;sm
2026-04-14T01:14:46-05:00;-76;20;103;0.38;117;114;-78;20;104;0.27;148;82;sm
2026-04-14T01:19:47-05:00;-76;20;106;0.33;106;99;-78;20;103;0.23;126;70;sm
2026-04-14T01:24:49-05:00;-76;20;102;0.39;119;117;-81;19;104;0.26;147;79;sm
2026-04-14T01:29:50-05:00;-76;20;103;0.35;110;104;-79;21;103;0.24;130;72;sm
2026-04-14T01:34:51-05:00;-76;20;104;0.34;110;101;-78;20;104;0.26;139;78;sm
2026-04-14T01:39:52-05:00;-76;20;106;0.35;115;105;-79;21;103;0.25;134;74;sm
2026-04-14T01:44:53-05:00;-76;20;103;0.36;111;108;-79;21;104;0.25;140;76;sm
2026-04-14T01:49:54-05:00;-75;21;106;0.35;105;104;-79;21;103;0.23;125;68;sm
2026-04-14T01:54:55-05:00;-75;21;103;0.39;118;117;-78;22;103;0.25;139;76;sm
2026-04-14T01:59:56-05:00;-75;21;102;0.34;108;101;-79;19;104;0.24;134;73;sm
2026-04-14T02:04:57-05:00;-75;21;102;0.36;109;107;-77;22;103;0.27;145;80;sm
2026-04-14T02:09:57-05:00;-75;22;104;0.35;109;104;-80;20;104;0.24;133;73;sm
2026-04-14T02:14:58-05:00;-75;22;103;0.35;113;106;-80;20;103;0.24;134;73;sm
2026-04-14T02:19:59-05:00;-75;22;102;0.33;102;99;-77;21;104;0.23;128;70;sm
2026-04-14T02:23:59-05:00;;;;;;;-78;20;;;;;sm
2026-04-14T02:29:00-05:00;-75;22;103;0.33;102;100;-76;22;103;0.24;135;73;sm
2026-04-14T02:34:01-05:00;-75;22;102;0.39;121;118;-77;20;104;0.24;131;71;sm
2026-04-14T02:39:02-05:00;-75;22;102;0.63;232;190;-77;21;102;0.26;140;77;sm
2026-04-14T02:44:03-05:00;-76;20;103;0.36;111;108;-77;22;104;0.25;136;74;sm
2026-04-14T02:49:04-05:00;-76;20;103;0.35;106;106;-77;22;104;0.24;132;73;sm
2026-04-14T02:54:04-05:00;-76;20;102;0.34;120;103;-79;21;103;0.25;133;74;sm
2026-04-14T02:59:05-05:00;-76;20;102;0.37;118;112;-77;22;104;0.25;137;76;sm
