timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-04-03T00:01:46-05:00;-76;20;104;0.57;242;171;-79;20;104;0.25;140;76;sm
2026-04-03T00:06:47-05:00;-78;20;106;0.58;180;174;-79;20;104;0.24;132;73;sm
2026-04-03T00:11:47-05:00;-78;20;105;0.4;128;121;-80;20;104;0.26;140;77;sm
2026-04-03T00:16:48-05:00;-78;20;106;0.4;131;121;-80;20;104;0.26;136;77;sm
2026-04-03T00:21:49-05:00;-78;20;105;0.45;145;136;-80;20;104;0.27;144;81;sm
2026-04-03T00:26:50-05:00;-76;20;103;0.42;139;127;-81;19;104;0.23;129;70;sm
2026-04-03T00:31:52-05:00;-76;20;104;0.48;172;145;-79;20;104;0.27;148;81;sm
2026-04-03T00:36:52-05:00;-76;20;104;0.43;142;130;-79;20;104;0.24;133;73;sm
2026-04-03T00:41:53-05:00;-78;20;106;0.41;133;123;-79;20;104;0.24;129;71;sm
2026-04-03T00:46:54-05:00;-79;19;103;0.38;125;114;-79;20;104;0.26;141;78;sm
2026-04-03T00:51:55-05:00;-79;19;105;0.41;131;123;-79;20;104;0.25;139;75;sm
2026-04-03T00:56:57-05:00;-79;19;103;0.56;211;168;-80;20;104;0.24;132;73;sm
2026-04-03T01:01:59-05:00;-78;20;104;0.59;209;177;-79;21;104;0.23;135;71;sm
2026-04-03T01:07:00-05:00;-78;20;104;0.43;140;128;-78;21;104;0.24;132;73;sm
2026-04-03T01:12:00-05:00;-78;20;104;0.39;129;116;-80;20;104;0.25;140;76;sm
2026-04-03T01:17:01-05:00;-76;21;105;0.4;127;119;-80;20;105;0.24;134;73;sm
2026-04-03T01:22:03-05:00;-78;20;105;0.46;160;138;-80;20;104;0.25;138;77;sm
2026-04-03T01:27:03-05:00;-78;20;105;0.31;98;93;-79;20;104;0.25;134;74;sm
2026-04-03T01:32:04-05:00;-78;20;104;0.42;138;127;-79;21;104;0.24;132;72;sm
2026-04-03T01:37:05-05:00;-78;20;104;0.36;108;108;-79;20;104;0.23;129;69;sm
2026-04-03T01:42:08-05:00;-76;20;105;0.48;159;144;-80;20;104;0.25;141;77;sm
2026-04-03T01:47:09-05:00;-76;20;105;0.42;137;125;-79;21;104;0.23;130;70;sm
2026-04-03T01:52:10-05:00;-78;20;104;0.4;124;119;-80;20;104;0.25;135;74;sm
2026-04-03T01:57:10-05:00;-75;21;104;0.37;117;111;-78;21;105;0.24;129;71;sm
2026-04-03T02:02:11-05:00;-78;20;104;0.36;112;109;-80;20;104;0.24;132;73;sm
2026-04-03T02:07:12-05:00;-92;6;104;0.41;143;124;-79;21;104;0.24;135;73;sm
2026-04-03T02:12:13-05:00;-79;20;104;1.05;187;315;-80;20;104;0.29;150;87;sm
2026-04-03T02:17:14-05:00;-77;21;104;0.39;110;116;-79;21;104;0.24;131;72;sm
2026-04-03T02:22:15-05:00;-77;21;105;0.35;111;106;-79;21;105;0.25;140;76;sm
2026-04-03T02:27:17-05:00;-79;19;105;0.33;107;101;-80;20;103;0.25;137;75;sm
2026-04-03T02:32:18-05:00;-78;20;105;0.45;119;135;-80;19;104;0.26;141;77;sm
2026-04-03T02:37:19-05:00;-78;20;105;0.34;106;103;-79;20;104;0.24;131;72;sm
2026-04-03T02:42:20-05:00;-78;20;105;0.41;131;124;-80;20;105;0.25;135;74;sm
