ts,role,ip,f4,f5,f6,f7,mcs_dl,mcs_ul,snr_dl,snr_ul,rssi_c0p,rssi_c0e,rssi_c1p,rssi_c1e,dl_rate,ul_rate,sta_dl_rssi,sta_ul_rssi,res20,res21,res22,res23,res24
2026-02-20T00:10:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-80,	-82,	-93,	-96,103M,,-76,-76,,,,,
2026-02-20T00:10:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-80,	-82,	-93,	-96,103M,,-76,-76,,,,,
2026-02-20T00:11:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-81,	-83,	-94,	-96,137M,,-76,-76,,,,,
2026-02-20T00:11:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-81,	-83,	-94,	-96,137M,,-76,-76,,,,,
2026-02-20T00:12:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,21,	-81,	-83,	-91,	-95,154M,,-76,-77,,,,,
2026-02-20T00:12:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,21,	-81,	-83,	-91,	-95,154M,,-76,-77,,,,,
2026-02-20T00:13:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-80,	-90,	-93,137M,,-76,-76,,,,,
2026-02-20T00:13:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-80,	-90,	-93,137M,,-76,-76,,,,,
2026-02-20T00:14:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-92,	-94,137M,,-76,-76,,,,,
2026-02-20T00:14:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-92,	-94,137M,,-76,-76,,,,,
2026-02-20T00:15:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-82,	-93,	-96,154M,,-76,-76,,,,,
2026-02-20T00:15:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-82,	-93,	-96,154M,,-76,-76,,,,,
2026-02-20T00:16:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-91,	-94,137M,,-76,-75,,,,,
2026-02-20T00:16:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-91,	-94,137M,,-76,-75,,,,,
2026-02-20T00:17:01-05:00,AP,192.168.1.2,0,137,2,2,106,104,21,22,	-80,	-81,	-89,	-93,154M,,-76,-76,,,,,
2026-02-20T00:17:01-05:00,SM,192.168.1.3,2,2,,,106,104,21,22,	-80,	-81,	-89,	-93,154M,,-76,-76,,,,,
2026-02-20T00:18:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-20T00:18:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-20T00:19:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-82,	-84,	-91,	-93,103M,,-76,-78,,,,,
2026-02-20T00:19:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-82,	-84,	-91,	-93,103M,,-76,-78,,,,,
2026-02-20T00:20:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-81,	-83,	-92,	-95,103M,,-76,-76,,,,,
2026-02-20T00:20:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-81,	-83,	-92,	-95,103M,,-76,-76,,,,,
2026-02-20T00:21:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-79,	-80,	-90,	-94,137M,,-76,-76,,,,,
2026-02-20T00:21:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-79,	-80,	-90,	-94,137M,,-76,-76,,,,,
2026-02-20T00:22:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-96,137M,,-76,-76,,,,,
2026-02-20T00:22:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-96,137M,,-76,-76,,,,,
2026-02-20T00:23:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-97,137M,,-76,-76,,,,,
2026-02-20T00:23:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-97,137M,,-76,-76,,,,,
2026-02-20T00:24:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-81,	-83,	-93,	-97,137M,,-76,-77,,,,,
2026-02-20T00:24:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-81,	-83,	-93,	-97,137M,,-76,-77,,,,,
2026-02-20T00:25:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-81,	-83,	-93,	-95,137M,,-75,-76,,,,,
2026-02-20T00:25:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-81,	-83,	-93,	-95,137M,,-75,-76,,,,,
2026-02-20T00:26:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-75,-76,,,,,
2026-02-20T00:26:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-75,-76,,,,,
2026-02-20T00:27:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-97,,	-97,,154M,,-75,-76,,,,,
2026-02-20T00:27:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-97,,	-97,,154M,,-75,-76,,,,,
2026-02-20T00:28:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,21,	-83,	-84,	-91,	-94,137M,,-75,-79,,,,,
2026-02-20T00:28:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,21,	-83,	-84,	-91,	-94,137M,,-75,-79,,,,,
2026-02-20T00:29:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-81,	-82,	-93,	-97,137M,,-75,-76,,,,,
2026-02-20T00:29:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-81,	-82,	-93,	-97,137M,,-75,-76,,,,,
2026-02-20T00:30:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-81,	-83,	-93,	-96,137M,,-75,-76,,,,,
2026-02-20T00:30:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-81,	-83,	-93,	-96,137M,,-75,-76,,,,,
2026-02-20T00:31:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-90,,	-89,,137M,,-75,-76,,,,,
2026-02-20T00:31:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-90,,	-89,,137M,,-75,-76,,,,,
2026-02-20T00:32:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,22,22,	-94,,	-98,,103M,,-75,-76,,,,,
2026-02-20T00:32:01-05:00,SM,192.168.1.3,2,2,,,104,105,22,22,	-94,,	-98,,103M,,-75,-76,,,,,
2026-02-20T00:33:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-78,	-81,	-92,	-94,154M,,-75,-76,,,,,
2026-02-20T00:33:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-78,	-81,	-92,	-94,154M,,-75,-76,,,,,
2026-02-20T00:34:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-91,	-96,137M,,-75,-76,,,,,
2026-02-20T00:34:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-91,	-96,137M,,-75,-76,,,,,
2026-02-20T00:35:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-81,	-92,	-95,137M,,-75,-76,,,,,
2026-02-20T00:35:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-81,	-92,	-95,137M,,-75,-76,,,,,
2026-02-20T00:36:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-20T00:36:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-20T00:37:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-78,	-80,	-91,	-93,137M,,-75,-77,,,,,
2026-02-20T00:37:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-78,	-80,	-91,	-93,137M,,-75,-77,,,,,
2026-02-20T00:38:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-93,,	-94,,137M,,-75,-76,,,,,
2026-02-20T00:38:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-93,,	-94,,137M,,-75,-76,,,,,
2026-02-20T00:39:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-81,	-83,	-94,	-96,137M,,-75,-76,,,,,
2026-02-20T00:39:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-81,	-83,	-94,	-96,137M,,-75,-76,,,,,
2026-02-20T00:40:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-99,,	-99,,137M,,-75,-78,,,,,
2026-02-20T00:40:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-99,,	-99,,137M,,-75,-78,,,,,
2026-02-20T00:41:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-78,	-80,	-91,	-94,137M,,-76,-76,,,,,
2026-02-20T00:41:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-78,	-80,	-91,	-94,137M,,-76,-76,,,,,
2026-02-20T00:42:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-80,	-83,	-93,	-96,137M,,-75,-77,,,,,
2026-02-20T00:42:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-80,	-83,	-93,	-96,137M,,-75,-77,,,,,
2026-02-20T00:43:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-82,	-84,	-93,	-96,137M,,-75,-78,,,,,
2026-02-20T00:43:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-82,	-84,	-93,	-96,137M,,-75,-78,,,,,
2026-02-20T00:44:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-81,	-82,	-93,	-95,154M,,-75,-76,,,,,
2026-02-20T00:44:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-81,	-82,	-93,	-95,154M,,-75,-76,,,,,
2026-02-20T00:45:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-79,	-80,	-91,	-94,137M,,-75,-77,,,,,
2026-02-20T00:45:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-79,	-80,	-91,	-94,137M,,-75,-77,,,,,
2026-02-20T00:46:01-05:00,AP,192.168.1.2,0,137,2,2,105,106,21,22,	-80,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-20T00:46:01-05:00,SM,192.168.1.3,2,2,,,105,106,21,22,	-80,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-20T00:47:01-05:00,AP,192.168.1.2,0,137,2,2,105,106,21,21,	-80,	-83,	-92,	-96,137M,,-75,-77,,,,,
2026-02-20T00:47:01-05:00,SM,192.168.1.3,2,2,,,105,106,21,21,	-80,	-83,	-92,	-96,137M,,-75,-77,,,,,
2026-02-20T00:48:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-96,,	-98,,137M,,-75,-76,,,,,
2026-02-20T00:48:02-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-96,,	-98,,137M,,-75,-76,,,,,
2026-02-20T00:49:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-83,	-85,	-94,	-97,137M,,-75,-79,,,,,
2026-02-20T00:49:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-83,	-85,	-94,	-97,137M,,-75,-79,,,,,
2026-02-20T00:50:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-75,-76,,,,,
2026-02-20T00:50:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-75,-76,,,,,
2026-02-20T00:51:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-91,	-94,137M,,-75,-76,,,,,
2026-02-20T00:51:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-91,	-94,137M,,-75,-76,,,,,
2026-02-20T00:52:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-98,,	-99,,154M,,-75,-76,,,,,
2026-02-20T00:52:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-98,,	-99,,154M,,-75,-76,,,,,
2026-02-20T00:53:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-81,	-84,	-94,	-97,137M,,-75,-77,,,,,
2026-02-20T00:53:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-81,	-84,	-94,	-97,137M,,-75,-77,,,,,
2026-02-20T00:54:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-91,	-94,137M,,-75,-76,,,,,
2026-02-20T00:54:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-91,	-94,137M,,-75,-76,,,,,
2026-02-20T00:55:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-82,	-93,	-96,154M,,-75,-76,,,,,
2026-02-20T00:55:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-82,	-93,	-96,154M,,-75,-76,,,,,
2026-02-20T00:56:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-81,	-83,	-94,	-96,137M,,-75,-77,,,,,
2026-02-20T00:56:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-81,	-83,	-94,	-96,137M,,-75,-77,,,,,
2026-02-20T00:57:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-82,	-92,	-95,154M,,-75,-76,,,,,
2026-02-20T00:57:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-82,	-92,	-95,154M,,-75,-76,,,,,
2026-02-20T00:58:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-78,	-79,	-90,	-92,154M,,-75,-76,,,,,
2026-02-20T00:58:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-78,	-79,	-90,	-92,154M,,-75,-76,,,,,
2026-02-20T00:59:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-94,	-96,137M,,-75,-76,,,,,
2026-02-20T00:59:02-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-94,	-96,137M,,-75,-76,,,,,
2026-02-20T01:00:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-78,	-80,	-91,	-94,154M,,-75,-76,,,,,
2026-02-20T01:00:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-78,	-80,	-91,	-94,154M,,-75,-76,,,,,
2026-02-20T01:01:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,21,	-81,	-83,	-94,	-96,137M,,-75,-77,,,,,
2026-02-20T01:01:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,21,	-81,	-83,	-94,	-96,137M,,-75,-77,,,,,
2026-02-20T01:02:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-82,	-84,	-93,	-95,137M,,-75,-78,,,,,
2026-02-20T01:02:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-82,	-84,	-93,	-95,137M,,-75,-78,,,,,
2026-02-20T01:03:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-81,	-83,	-93,	-95,137M,,-75,-77,,,,,
2026-02-20T01:03:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-81,	-83,	-93,	-95,137M,,-75,-77,,,,,
2026-02-20T01:04:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,20,	-82,	-83,	-93,	-96,137M,,-75,-78,,,,,
2026-02-20T01:04:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,20,	-82,	-83,	-93,	-96,137M,,-75,-78,,,,,
2026-02-20T01:05:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-80,	-91,	-94,137M,,-75,-76,,,,,
2026-02-20T01:05:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-80,	-91,	-94,137M,,-75,-76,,,,,
2026-02-20T01:06:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-81,	-83,	-93,	-96,154M,,-75,-76,,,,,
2026-02-20T01:06:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-81,	-83,	-93,	-96,154M,,-75,-76,,,,,
2026-02-20T01:07:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-82,	-82,	-94,	-94,137M,,-75,-77,,,,,
2026-02-20T01:07:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-82,	-82,	-94,	-94,137M,,-75,-77,,,,,
2026-02-20T01:08:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-81,	-82,	-93,	-96,137M,,-75,-77,,,,,
2026-02-20T01:08:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-81,	-82,	-93,	-96,137M,,-75,-77,,,,,
2026-02-20T01:09:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-81,	-82,	-95,	-96,137M,,-75,-76,,,,,
2026-02-20T01:09:02-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-81,	-82,	-95,	-96,137M,,-75,-76,,,,,
2026-02-20T01:10:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-79,	-81,	-92,	-94,137M,,-75,-77,,,,,
2026-02-20T01:10:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-79,	-81,	-92,	-94,137M,,-75,-77,,,,,
2026-02-20T01:11:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,21,	-80,	-82,	-93,	-96,137M,,-75,-77,,,,,
2026-02-20T01:11:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,21,	-80,	-82,	-93,	-96,137M,,-75,-77,,,,,
2026-02-20T01:12:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-80,	-81,	-90,	-93,137M,,-75,-78,,,,,
2026-02-20T01:12:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-80,	-81,	-90,	-93,137M,,-75,-78,,,,,
2026-02-20T01:13:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-82,	-83,	-92,	-95,137M,,-75,-76,,,,,
2026-02-20T01:13:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-82,	-83,	-92,	-95,137M,,-75,-76,,,,,
2026-02-20T01:14:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-80,	-82,	-89,	-92,137M,,-75,-78,,,,,
2026-02-20T01:14:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-80,	-82,	-89,	-92,137M,,-75,-78,,,,,
2026-02-20T01:15:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-80,	-83,	-93,	-96,154M,,-75,-75,,,,,
2026-02-20T01:15:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-80,	-83,	-93,	-96,154M,,-75,-75,,,,,
2026-02-20T01:16:01-05:00,AP,192.168.1.2,0,137,2,2,104,104,21,20,	-100,,,,103M,,-75,-80,,,,,
2026-02-20T01:16:01-05:00,SM,192.168.1.3,2,2,,,104,104,21,20,	-100,,,,103M,,-75,-80,,,,,
2026-02-20T01:17:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-82,	-84,	-91,	-95,137M,,-75,-78,,,,,
2026-02-20T01:17:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-82,	-84,	-91,	-95,137M,,-75,-78,,,,,
2026-02-20T01:18:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-80,	-91,	-94,137M,,-75,-76,,,,,
2026-02-20T01:18:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-80,	-91,	-94,137M,,-75,-76,,,,,
2026-02-20T01:19:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-80,	-83,	-93,	-95,103M,,-75,-76,,,,,
2026-02-20T01:19:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-80,	-83,	-93,	-95,103M,,-75,-76,,,,,
2026-02-20T01:20:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-82,	-84,	-92,	-95,137M,,-75,-77,,,,,
2026-02-20T01:20:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-82,	-84,	-92,	-95,137M,,-75,-77,,,,,
2026-02-20T01:21:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,21,	-80,	-83,	-94,	-97,137M,,-75,-77,,,,,
2026-02-20T01:21:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,21,	-80,	-83,	-94,	-97,137M,,-75,-77,,,,,
2026-02-20T01:22:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-83,	-93,	-95,137M,,-75,-76,,,,,
2026-02-20T01:22:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-83,	-93,	-95,137M,,-75,-76,,,,,
2026-02-20T01:23:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,21,	-78,	-80,	-90,	-94,137M,,-75,-77,,,,,
2026-02-20T01:23:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,21,	-78,	-80,	-90,	-94,137M,,-75,-77,,,,,
2026-02-20T01:24:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-93,,	-95,,137M,,-75,-76,,,,,
2026-02-20T01:24:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-93,,	-95,,137M,,-75,-76,,,,,
2026-02-20T01:25:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-20T01:25:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-20T01:26:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-83,	-93,	-96,137M,,-75,-76,,,,,
2026-02-20T01:26:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-83,	-93,	-96,137M,,-75,-76,,,,,
2026-02-20T01:27:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-79,	-89,	-91,137M,,-75,-76,,,,,
2026-02-20T01:27:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-79,	-89,	-91,137M,,-75,-76,,,,,
2026-02-20T01:28:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-97,137M,,-75,-76,,,,,
2026-02-20T01:28:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-97,137M,,-75,-76,,,,,
2026-02-20T01:29:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-81,	-83,	-91,	-94,137M,,-75,-77,,,,,
2026-02-20T01:29:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-81,	-83,	-91,	-94,137M,,-75,-77,,,,,
2026-02-20T01:30:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-81,	-82,	-93,	-96,137M,,-75,-76,,,,,
2026-02-20T01:30:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-81,	-82,	-93,	-96,137M,,-75,-76,,,,,
2026-02-20T01:31:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,21,	-81,	-82,	-93,	-96,137M,,-75,-77,,,,,
2026-02-20T01:31:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,21,	-81,	-82,	-93,	-96,137M,,-75,-77,,,,,
2026-02-20T01:32:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,21,	-81,	-82,	-93,	-95,154M,,-75,-77,,,,,
2026-02-20T01:32:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,21,	-81,	-82,	-93,	-95,154M,,-75,-77,,,,,
2026-02-20T01:33:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-80,	-82,	-93,	-95,137M,,-75,-77,,,,,
