ts,role,ip,f4,f5,f6,f7,mcs_dl,mcs_ul,snr_dl,snr_ul,rssi_c0p,rssi_c0e,rssi_c1p,rssi_c1e,dl_rate,ul_rate,sta_dl_rssi,sta_ul_rssi,res20,res21,res22,res23,res24
2026-02-25T00:00:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-95,,	-94,,154M,,-74,-77,,,,,
2026-02-25T00:00:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-95,,	-94,,154M,,-74,-77,,,,,
2026-02-25T06:25:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-80,	-82,	-92,	-95,154M,,-75,-76,,,,,
2026-02-25T06:25:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-80,	-82,	-92,	-95,154M,,-75,-76,,,,,
2026-02-25T06:26:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-82,	-93,	-94,137M,,-75,-76,,,,,
2026-02-25T06:26:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-82,	-93,	-94,137M,,-75,-76,,,,,
2026-02-25T06:27:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-80,	-81,	-91,	-96,137M,,-75,-75,,,,,
2026-02-25T06:27:02-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-80,	-81,	-91,	-96,137M,,-75,-75,,,,,
2026-02-25T06:28:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-80,	-82,	-92,	-94,154M,,-75,-75,,,,,
2026-02-25T06:28:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-80,	-82,	-92,	-94,154M,,-75,-75,,,,,
2026-02-25T06:29:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-25T06:29:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-25T06:30:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-80,	-82,	-92,	-94,137M,,-75,-75,,,,,
2026-02-25T06:30:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-80,	-82,	-92,	-94,137M,,-75,-75,,,,,
2026-02-25T06:31:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-78,	-80,	-91,	-92,154M,,-75,-76,,,,,
2026-02-25T06:31:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-78,	-80,	-91,	-92,154M,,-75,-76,,,,,
2026-02-25T06:32:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-81,	-83,	-94,	-95,137M,,-75,-76,,,,,
2026-02-25T06:32:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-81,	-83,	-94,	-95,137M,,-75,-76,,,,,
2026-02-25T06:33:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-78,	-79,	-90,	-93,137M,,-75,-75,,,,,
2026-02-25T06:33:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-78,	-79,	-90,	-93,137M,,-75,-75,,,,,
2026-02-25T06:34:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-79,	-81,	-93,	-93,154M,,-75,-75,,,,,
2026-02-25T06:34:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-79,	-81,	-93,	-93,154M,,-75,-75,,,,,
2026-02-25T06:35:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-77,	-79,	-90,	-91,154M,,-75,-76,,,,,
2026-02-25T06:35:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-77,	-79,	-90,	-91,154M,,-75,-76,,,,,
2026-02-25T06:36:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-82,	-83,	-92,	-94,137M,,-75,-78,,,,,
2026-02-25T06:36:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-82,	-83,	-92,	-94,137M,,-75,-78,,,,,
2026-02-25T06:37:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-82,	-93,	-94,137M,,-75,-76,,,,,
2026-02-25T06:37:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-82,	-93,	-94,137M,,-75,-76,,,,,
2026-02-25T06:38:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-80,	-82,	-93,	-94,154M,,-75,-76,,,,,
2026-02-25T06:38:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-80,	-82,	-93,	-94,154M,,-75,-76,,,,,
2026-02-25T06:39:02-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-80,	-82,	-92,	-94,154M,,-75,-75,,,,,
2026-02-25T06:39:02-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-80,	-82,	-92,	-94,154M,,-75,-75,,,,,
2026-02-25T06:40:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-80,	-82,	-93,	-94,154M,,-75,-76,,,,,
2026-02-25T06:40:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-80,	-82,	-93,	-94,154M,,-75,-76,,,,,
2026-02-25T06:41:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-82,	-84,	-93,	-94,154M,,-75,-78,,,,,
2026-02-25T06:41:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-82,	-84,	-93,	-94,154M,,-75,-78,,,,,
2026-02-25T06:42:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-78,	-79,	-91,	-92,154M,,-75,-75,,,,,
2026-02-25T06:42:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-78,	-79,	-91,	-92,154M,,-75,-75,,,,,
2026-02-25T06:43:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-81,	-94,	-95,137M,,-75,-76,,,,,
2026-02-25T06:43:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-81,	-94,	-95,137M,,-75,-76,,,,,
2026-02-25T06:44:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-81,	-91,	-92,137M,,-75,-78,,,,,
2026-02-25T06:44:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-81,	-91,	-92,137M,,-75,-78,,,,,
2026-02-25T06:45:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-81,	-84,	-93,	-95,154M,,-75,-77,,,,,
2026-02-25T06:45:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-81,	-84,	-93,	-95,154M,,-75,-77,,,,,
2026-02-25T06:46:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-80,	-82,	-90,	-92,154M,,-75,-77,,,,,
2026-02-25T06:46:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-80,	-82,	-90,	-92,154M,,-75,-77,,,,,
2026-02-25T06:47:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-80,	-82,	-91,	-94,154M,,-75,-76,,,,,
2026-02-25T06:47:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-80,	-82,	-91,	-94,154M,,-75,-76,,,,,
2026-02-25T06:48:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-81,	-83,	-93,	-95,137M,,-75,-78,,,,,
2026-02-25T06:48:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-81,	-83,	-93,	-95,137M,,-75,-78,,,,,
2026-02-25T06:49:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-82,	-83,	-92,	-95,137M,,-75,-78,,,,,
2026-02-25T06:49:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-82,	-83,	-92,	-95,137M,,-75,-78,,,,,
2026-02-25T06:50:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,22,22,	-78,	-79,	-91,	-92,103M,,-75,-76,,,,,
2026-02-25T06:50:01-05:00,SM,192.168.1.3,2,2,,,104,105,22,22,	-78,	-79,	-91,	-92,103M,,-75,-76,,,,,
2026-02-25T06:51:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-86,,	-89,,154M,,-75,-77,,,,,
2026-02-25T06:51:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-86,,	-89,,154M,,-75,-77,,,,,
2026-02-25T06:52:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-79,	-82,	-92,	-95,154M,,-75,-75,,,,,
2026-02-25T06:52:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-79,	-82,	-92,	-95,154M,,-75,-75,,,,,
2026-02-25T06:53:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-80,	-82,	-93,	-95,137M,,-75,-75,,,,,
2026-02-25T06:53:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-80,	-82,	-93,	-95,137M,,-75,-75,,,,,
2026-02-25T06:54:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-79,	-81,	-91,	-94,154M,,-75,-77,,,,,
2026-02-25T06:54:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-79,	-81,	-91,	-94,154M,,-75,-77,,,,,
2026-02-25T06:55:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-80,	-82,	-91,	-92,154M,,-75,-76,,,,,
2026-02-25T06:55:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-80,	-82,	-91,	-92,154M,,-75,-76,,,,,
2026-02-25T06:56:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-79,	-82,	-92,	-93,137M,,-75,-75,,,,,
2026-02-25T06:56:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-79,	-82,	-92,	-93,137M,,-75,-75,,,,,
2026-02-25T06:57:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,22,	-80,	-82,	-95,	-97,154M,,-75,-76,,,,,
2026-02-25T06:57:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,22,	-80,	-82,	-95,	-97,154M,,-75,-76,,,,,
2026-02-25T06:58:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-82,	-83,	-91,	-94,137M,,-75,-77,,,,,
2026-02-25T06:58:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-82,	-83,	-91,	-94,137M,,-75,-77,,,,,
2026-02-25T06:59:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-81,	-91,	-94,154M,,-75,-76,,,,,
2026-02-25T06:59:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-81,	-91,	-94,154M,,-75,-76,,,,,
2026-02-25T07:00:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-80,	-82,	-92,	-93,137M,,-75,-76,,,,,
2026-02-25T07:00:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-80,	-82,	-92,	-93,137M,,-75,-76,,,,,
2026-02-25T07:01:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-79,	-81,	-90,	-93,137M,,-75,-75,,,,,
2026-02-25T07:01:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-79,	-81,	-90,	-93,137M,,-75,-75,,,,,
2026-02-25T07:02:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-78,	-80,	-89,	-92,137M,,-75,-76,,,,,
2026-02-25T07:02:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-78,	-80,	-89,	-92,137M,,-75,-76,,,,,
2026-02-25T07:03:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-91,	-94,137M,,-75,-76,,,,,
2026-02-25T07:03:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-91,	-94,137M,,-75,-76,,,,,
2026-02-25T07:04:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-78,	-80,	-92,	-94,137M,,-75,-75,,,,,
2026-02-25T07:04:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-78,	-80,	-92,	-94,137M,,-75,-75,,,,,
2026-02-25T07:05:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-82,	-92,	-96,154M,,-75,-76,,,,,
2026-02-25T07:05:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-82,	-92,	-96,154M,,-75,-76,,,,,
2026-02-25T07:06:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-77,	-79,	-89,	-92,137M,,-75,-76,,,,,
2026-02-25T07:06:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-77,	-79,	-89,	-92,137M,,-75,-76,,,,,
2026-02-25T07:07:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-79,	-81,	-91,	-93,154M,,-75,-75,,,,,
2026-02-25T07:07:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-79,	-81,	-91,	-93,154M,,-75,-75,,,,,
2026-02-25T07:08:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-79,	-81,	-89,	-92,154M,,-75,-77,,,,,
2026-02-25T07:08:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-79,	-81,	-89,	-92,154M,,-75,-77,,,,,
2026-02-25T07:09:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-81,	-82,	-94,	-94,137M,,-75,-76,,,,,
2026-02-25T07:09:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-81,	-82,	-94,	-94,137M,,-75,-76,,,,,
2026-02-25T07:10:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-81,	-90,	-92,137M,,-75,-78,,,,,
2026-02-25T07:10:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-81,	-90,	-92,137M,,-75,-78,,,,,
2026-02-25T07:11:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-82,	-92,	-94,154M,,-75,-76,,,,,
2026-02-25T07:11:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-82,	-92,	-94,154M,,-75,-76,,,,,
2026-02-25T07:12:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-94,	-95,137M,,-75,-76,,,,,
2026-02-25T07:12:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-94,	-95,137M,,-75,-76,,,,,
2026-02-25T07:13:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-80,	-81,	-92,	-94,154M,,-75,-75,,,,,
2026-02-25T07:13:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-80,	-81,	-92,	-94,154M,,-75,-75,,,,,
2026-02-25T07:14:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-81,	-93,	-94,137M,,-75,-75,,,,,
2026-02-25T07:14:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-81,	-93,	-94,137M,,-75,-75,,,,,
2026-02-25T07:15:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-81,	-93,	-95,137M,,-75,-76,,,,,
2026-02-25T07:15:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-81,	-93,	-95,137M,,-75,-76,,,,,
2026-02-25T07:16:01-05:00,AP,192.168.1.2,0,137,2,2,203,105,21,23,	-80,	-82,	-92,	-95,137M,,-75,-75,,,,,
2026-02-25T07:16:01-05:00,SM,192.168.1.3,2,2,,,203,105,21,23,	-80,	-82,	-92,	-95,137M,,-75,-75,,,,,
2026-02-25T07:17:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-81,	-92,	-94,137M,,-75,-76,,,,,
2026-02-25T07:17:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-81,	-92,	-94,137M,,-75,-76,,,,,
2026-02-25T07:18:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-79,	-80,	-91,	-94,137M,,-75,-76,,,,,
2026-02-25T07:18:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-79,	-80,	-91,	-94,137M,,-75,-76,,,,,
2026-02-25T07:19:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-82,	-83,	-92,	-95,154M,,-75,-77,,,,,
2026-02-25T07:19:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-82,	-83,	-92,	-95,154M,,-75,-77,,,,,
2026-02-25T07:20:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-92,,	-94,,154M,,-75,-76,,,,,
2026-02-25T07:20:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-92,,	-94,,154M,,-75,-76,,,,,
2026-02-25T07:21:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-81,	-92,	-95,154M,,-75,-76,,,,,
2026-02-25T07:21:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-81,	-92,	-95,154M,,-75,-76,,,,,
2026-02-25T07:22:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-92,	-93,137M,,-75,-75,,,,,
2026-02-25T07:22:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-92,	-93,137M,,-75,-75,,,,,
2026-02-25T07:23:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-96,,	-98,,137M,,-75,-76,,,,,
2026-02-25T07:23:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-96,,	-98,,137M,,-75,-76,,,,,
2026-02-25T07:24:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,,	-91,,137M,,-75,-76,,,,,
2026-02-25T07:24:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,,	-91,,137M,,-75,-76,,,,,
2026-02-25T07:25:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-77,-76,,,,,
2026-02-25T07:25:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-77,-76,,,,,
2026-02-25T07:26:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-82,	-94,	-96,154M,,-77,-76,,,,,
2026-02-25T07:26:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-82,	-94,	-96,154M,,-77,-76,,,,,
2026-02-25T07:27:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-77,-76,,,,,
2026-02-25T07:27:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-77,-76,,,,,
2026-02-25T07:28:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-97,,	-99,,154M,,-77,-77,,,,,
2026-02-25T07:28:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-97,,	-99,,154M,,-77,-77,,,,,
2026-02-25T07:29:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-85,,	-91,,154M,,-77,-75,,,,,
2026-02-25T07:29:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-85,,	-91,,154M,,-77,-75,,,,,
2026-02-25T07:30:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-79,	-82,	-91,	-95,137M,,-76,-75,,,,,
2026-02-25T07:30:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-79,	-82,	-91,	-95,137M,,-76,-75,,,,,
2026-02-25T07:31:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,23,	-80,	-82,	-91,	-93,103M,,-76,-75,,,,,
2026-02-25T07:31:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,23,	-80,	-82,	-91,	-93,103M,,-76,-75,,,,,
2026-02-25T07:32:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-91,	-94,137M,,-76,-75,,,,,
2026-02-25T07:32:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-91,	-94,137M,,-76,-75,,,,,
2026-02-25T07:33:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,20,23,	-80,	-82,	-94,	-96,154M,,-76,-75,,,,,
2026-02-25T07:33:01-05:00,SM,192.168.1.3,2,2,,,106,105,20,23,	-80,	-82,	-94,	-96,154M,,-76,-75,,,,,
2026-02-25T07:34:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,23,	-79,	-81,	-94,	-95,137M,,-76,-75,,,,,
2026-02-25T07:34:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,23,	-79,	-81,	-94,	-95,137M,,-76,-75,,,,,
2026-02-25T07:35:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,20,23,	-97,,	-96,,154M,,-76,-75,,,,,
2026-02-25T07:35:01-05:00,SM,192.168.1.3,2,2,,,106,105,20,23,	-97,,	-96,,154M,,-76,-75,,,,,
2026-02-25T07:36:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-78,	-80,	-91,	-93,154M,,-77,-76,,,,,
2026-02-25T07:36:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-78,	-80,	-91,	-93,154M,,-77,-76,,,,,
2026-02-25T07:37:01-05:00,AP,192.168.1.2,0,137,2,2,104,101,21,23,	-79,	-82,	-91,	-92,103M,,-77,-75,,,,,
2026-02-25T07:37:01-05:00,SM,192.168.1.3,2,2,,,104,101,21,23,	-79,	-82,	-91,	-92,103M,,-77,-75,,,,,
2026-02-25T07:38:01-05:00,AP,192.168.1.2,0,137,2,2,102,101,21,23,	-75,,	-87,,25M,,-77,-75,,,,,
2026-02-25T07:38:01-05:00,SM,192.168.1.3,2,2,,,102,101,21,23,	-75,,	-87,,25M,,-77,-75,,,,,
2026-02-25T07:39:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-82,	-84,	-92,	-96,137M,,-77,-78,,,,,
2026-02-25T07:39:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-82,	-84,	-92,	-96,137M,,-77,-78,,,,,
2026-02-25T07:40:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-79,	-81,	-91,	-94,137M,,-77,-75,,,,,
2026-02-25T07:40:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-79,	-81,	-91,	-94,137M,,-77,-75,,,,,
2026-02-25T07:41:01-05:00,AP,192.168.1.2,0,137,2,2,106,104,21,22,	-80,	-81,	-93,	-94,154M,,-77,-76,,,,,
2026-02-25T07:41:01-05:00,SM,192.168.1.3,2,2,,,106,104,21,22,	-80,	-81,	-93,	-94,154M,,-77,-76,,,,,
2026-02-25T07:42:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-81,	-92,	-94,154M,,-77,-76,,,,,
2026-02-25T07:42:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-81,	-92,	-94,154M,,-77,-76,,,,,
2026-02-25T07:43:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,23,	-80,	-81,	-92,	-95,103M,,-77,-75,,,,,
2026-02-25T07:43:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,23,	-80,	-81,	-92,	-95,103M,,-77,-75,,,,,
2026-02-25T07:44:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-80,	-81,	-91,	-94,154M,,-77,-75,,,,,
2026-02-25T07:44:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-80,	-81,	-91,	-94,154M,,-77,-75,,,,,
2026-02-25T07:45:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-80,	-82,	-92,	-94,137M,,-75,-75,,,,,
2026-02-25T07:45:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-80,	-82,	-92,	-94,137M,,-75,-75,,,,,
2026-02-25T07:46:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-81,	-91,	-94,137M,,-76,-76,,,,,
2026-02-25T07:46:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-81,	-91,	-94,137M,,-76,-76,,,,,
2026-02-25T07:47:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-80,	-82,	-92,	-94,137M,,-76,-75,,,,,
2026-02-25T07:47:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-80,	-82,	-92,	-94,137M,,-76,-75,,,,,
2026-02-25T07:48:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-98,,	-97,,137M,,-76,-75,,,,,
2026-02-25T07:48:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-98,,	-97,,137M,,-76,-75,,,,,
2026-02-25T07:49:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-77,	-79,	-90,	-93,137M,,-76,-76,,,,,
2026-02-25T07:49:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-77,	-79,	-90,	-93,137M,,-76,-76,,,,,
2026-02-25T07:50:02-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-80,	-82,	-93,	-94,154M,,-76,-75,,,,,
2026-02-25T07:50:02-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-80,	-82,	-93,	-94,154M,,-76,-75,,,,,
2026-02-25T07:51:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,22,22,	-80,	-82,	-93,	-97,137M,,-76,-76,,,,,
2026-02-25T07:51:01-05:00,SM,192.168.1.3,2,2,,,105,104,22,22,	-80,	-82,	-93,	-97,137M,,-76,-76,,,,,
2026-02-25T07:52:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,22,22,	-80,	-82,	-91,	-94,103M,,-76,-76,,,,,
2026-02-25T07:52:01-05:00,SM,192.168.1.3,2,2,,,104,105,22,22,	-80,	-82,	-91,	-94,103M,,-76,-76,,,,,
2026-02-25T07:53:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-82,	-84,	-93,	-96,137M,,-76,-76,,,,,
2026-02-25T07:53:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-82,	-84,	-93,	-96,137M,,-76,-76,,,,,
2026-02-25T07:54:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-81,	-92,	-95,137M,,-75,-76,,,,,
2026-02-25T07:54:02-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-81,	-92,	-95,137M,,-75,-76,,,,,
2026-02-25T07:55:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-79,	-81,	-90,	-93,137M,,-75,-77,,,,,
2026-02-25T07:55:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-79,	-81,	-90,	-93,137M,,-75,-77,,,,,
2026-02-25T07:56:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-79,	-81,	-92,	-94,137M,,-75,-76,,,,,
2026-02-25T07:56:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-79,	-81,	-92,	-94,137M,,-75,-76,,,,,
2026-02-25T07:57:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-77,	-80,	-90,	-91,137M,,-75,-75,,,,,
2026-02-25T07:57:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-77,	-80,	-90,	-91,137M,,-75,-75,,,,,
2026-02-25T07:58:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-94,137M,,-76,-76,,,,,
