timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-05-15T00:03:54-05:00;-76;20;106;0.56;177;168;-77;21;104;0.44;208;132;sm
2026-05-15T00:08:55-05:00;-76;20;104;0.49;168;146;-77;21;104;0.37;191;110;sm
2026-05-15T00:13:56-05:00;-76;20;104;0.53;181;160;-78;20;104;0.38;204;115;sm
2026-05-15T00:18:57-05:00;-76;20;104;0.48;168;144;-78;20;103;0.38;196;115;sm
2026-05-15T00:23:58-05:00;-76;20;102;0.48;173;145;-77;21;106;0.39;207;116;sm
2026-05-15T00:28:58-05:00;-76;20;104;0.51;175;155;-77;21;104;0.37;197;111;sm
2026-05-15T00:33:59-05:00;-76;20;104;0.48;172;144;-77;21;103;0.37;197;112;sm
2026-05-15T00:39:01-05:00;-76;20;104;0.47;163;141;-78;20;104;0.36;198;108;sm
2026-05-15T00:44:02-05:00;-76;20;104;0.56;203;169;-77;21;104;0.43;227;130;sm
2026-05-15T00:49:03-05:00;-76;20;104;0.53;183;159;-78;20;106;0.4;209;119;sm
2026-05-15T00:54:04-05:00;-76;20;106;0.44;158;134;-77;21;103;0.36;188;108;sm
2026-05-15T00:59:06-05:00;-76;20;104;0.67;238;203;-80;20;103;0.4;212;120;sm
2026-05-15T01:04:08-05:00;-76;20;106;0.47;165;141;-78;20;104;0.36;189;107;sm
2026-05-15T01:09:09-05:00;-76;20;104;0.55;203;165;-79;19;104;0.43;230;131;sm
2026-05-15T01:14:10-05:00;-76;20;104;0.54;198;162;-80;20;104;0.38;198;113;sm
2026-05-15T01:19:11-05:00;-76;20;104;0.54;193;163;-78;20;104;0.37;197;112;sm
2026-05-15T01:24:12-05:00;-76;20;104;0.47;161;141;-79;19;104;0.36;184;107;sm
2026-05-15T01:29:13-05:00;-76;20;104;0.49;162;147;-78;20;104;0.35;185;105;sm
2026-05-15T01:34:14-05:00;-76;20;104;1.49;393;447;-78;20;104;1.15;442;347;sm
2026-05-15T01:39:15-05:00;-76;20;104;0.49;169;149;-78;20;104;0.38;195;115;sm
2026-05-15T01:44:16-05:00;-76;20;102;0.48;167;144;-78;20;103;0.37;189;111;sm
2026-05-15T01:49:16-05:00;-76;20;104;0.49;175;146;-79;19;104;0.39;197;116;sm
2026-05-15T01:54:18-05:00;-76;20;104;0.46;163;140;-78;20;104;0.37;189;111;sm
2026-05-15T01:59:19-05:00;-76;20;103;0.61;197;183;-78;20;104;0.49;219;147;sm
2026-05-15T02:04:20-05:00;-76;20;104;0.53;184;159;-80;18;104;0.4;202;119;sm
2026-05-15T02:09:20-05:00;-76;20;103;0.51;177;153;-81;18;105;0.39;193;117;sm
2026-05-15T02:14:22-05:00;-76;20;104;0.49;172;146;-79;19;104;0.38;197;115;sm
2026-05-15T02:19:23-05:00;-76;20;103;0.48;163;146;-80;18;105;0.36;185;109;sm
2026-05-15T02:24:24-05:00;-76;20;104;0.49;169;148;-79;19;104;0.39;193;116;sm
2026-05-15T02:29:25-05:00;-76;20;104;0.52;181;157;-80;19;104;0.39;202;118;sm
2026-05-15T02:34:25-05:00;-76;20;104;0.49;172;146;-79;19;104;0.38;195;114;sm
2026-05-15T02:39:26-05:00;-76;20;104;0.51;169;154;-79;19;104;0.37;186;113;sm
2026-05-15T02:44:27-05:00;-76;20;104;0.51;174;153;-80;19;105;0.39;199;118;sm
2026-05-15T02:49:29-05:00;-76;20;104;0.5;172;151;-77;20;104;0.39;200;118;sm
2026-05-15T02:54:30-05:00;-76;20;104;0.47;155;140;-78;20;103;0.35;181;105;sm
2026-05-15T02:59:31-05:00;-76;20;104;0.49;164;146;-79;20;104;0.38;197;114;sm
2026-05-15T03:04:33-05:00;-76;20;104;0.45;155;135;-78;20;104;0.35;186;106;sm
2026-05-15T03:09:35-05:00;-76;20;103;0.51;174;154;-78;19;103;0.39;198;116;sm
2026-05-15T03:14:36-05:00;-76;20;104;0.48;160;144;-79;19;103;0.37;190;110;sm
2026-05-15T03:19:37-05:00;-76;20;104;0.54;163;162;-78;20;104;0.38;188;113;sm
2026-05-15T03:24:38-05:00;-76;20;104;0.51;173;155;-80;20;106;0.37;186;112;sm
2026-05-15T03:29:38-05:00;-76;20;104;0.56;189;168;-78;20;104;0.4;201;119;sm
2026-05-15T03:34:40-05:00;-76;20;104;0.53;171;159;-78;19;104;0.39;193;116;sm
2026-05-15T03:39:40-05:00;-76;20;104;0.65;224;196;-79;19;103;0.37;190;110;sm
2026-05-15T03:44:42-05:00;-76;20;106;0.54;183;161;-78;20;104;0.39;199;116;sm
2026-05-15T03:49:43-05:00;-76;20;104;1.44;425;434;-78;20;104;1.22;427;368;sm
2026-05-15T03:54:44-05:00;-76;20;103;0.48;162;146;-78;19;104;0.35;182;105;sm
2026-05-15T03:59:46-05:00;-76;20;106;0.5;170;149;-78;20;103;0.39;199;117;sm
2026-05-15T04:04:47-05:00;-76;20;106;0.46;158;139;-77;21;104;0.35;183;105;sm
2026-05-15T04:09:48-05:00;-76;20;104;0.44;150;130;-78;19;105;0.34;180;101;sm
2026-05-15T04:14:49-05:00;-76;20;106;0.53;180;161;-79;19;104;0.4;199;122;sm
2026-05-15T04:19:50-05:00;-76;20;102;0.5;163;151;-78;20;104;0.38;188;114;sm
2026-05-15T04:24:51-05:00;-76;20;104;0.47;164;142;-78;20;104;0.35;184;104;sm
2026-05-15T04:29:52-05:00;-76;20;104;0.55;181;167;-80;20;104;0.5;223;152;sm
2026-05-15T04:34:53-05:00;-76;20;104;0.41;139;124;-79;19;104;0.32;170;95;sm
2026-05-15T04:39:54-05:00;-76;20;104;0.54;185;162;-81;19;104;0.4;204;120;sm
2026-05-15T04:44:54-05:00;-76;20;102;0.47;155;142;-80;19;104;0.37;185;110;sm
2026-05-15T04:49:55-05:00;-76;20;103;0.48;168;145;-80;19;104;0.38;195;115;sm
2026-05-15T04:54:56-05:00;-76;20;102;0.5;163;149;-77;21;104;0.38;188;113;sm
2026-05-15T04:59:57-05:00;-76;20;104;0.54;175;164;-77;21;104;0.39;196;118;sm
2026-05-15T05:04:58-05:00;-76;20;104;0.46;155;138;-79;19;104;0.35;179;104;sm
2026-05-15T05:09:59-05:00;-76;20;102;0.46;168;140;-78;20;104;0.38;192;113;sm
2026-05-15T05:12:04-05:00;-76;20;104;0.52;179;156;;;104;0.38;201;115;sm
2026-05-15T05:17:05-05:00;-76;20;104;0.49;173;147;-79;20;104;0.39;200;117;sm
2026-05-15T05:22:06-05:00;-76;20;104;0.5;172;150;-79;19;104;0.36;188;109;sm
2026-05-15T05:27:07-05:00;-76;20;104;0.56;197;169;-78;20;104;0.37;189;111;sm
2026-05-15T05:32:07-05:00;-76;20;106;0.46;156;138;-79;20;104;0.35;177;104;sm
