timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-05-04T01:01:58-05:00;-78;20;105;;;;;;104;;;;sm
2026-05-04T01:08:04-05:00;-78;20;105;3.59;729;1048;-80;20;104;4.82;1450;1409;sm
2026-05-04T01:11:51-05:00;-78;20;105;0.91;221;275;;;105;0.59;243;178;sm
2026-05-04T01:17:08-05:00;-78;19;105;1.11;228;351;;;105;0.83;307;263;sm
2026-05-04T01:22:46-05:00;;;;;;;;;;;;;sm
2026-05-04T01:28:29-05:00;-78;19;105;;;;-78;21;105;;;;sm
2026-05-04T01:33:31-05:00;-78;19;105;0.51;180;154;-80;20;105;0.43;216;129;sm
2026-05-04T01:38:28-05:00;;;;;;;-79;21;;;;;sm
2026-05-04T01:43:52-05:00;-78;19;104;;;;-80;20;105;;;;sm
2026-05-04T01:49:44-05:00;;;;;;;-80;20;;;;;sm
2026-05-04T01:53:31-05:00;;;;;;;-80;20;;;;;sm
2026-05-04T01:58:31-05:00;-78;19;105;;;;-80;20;105;;;;sm
2026-05-04T02:03:32-05:00;-76;20;105;1.05;249;316;-81;19;105;0.73;268;220;sm
2026-05-04T02:06:21-05:00;-76;20;105;1.44;480;521;;;104;2.65;886;957;sm
2026-05-04T02:10:27-05:00;;;;;;;;;;;;;sm
2026-05-04T02:16:46-05:00;;;;;;;;;;;;;sm
2026-05-04T02:22:48-05:00;-76;20;105;;;;;;105;;;;sm
2026-05-04T02:27:49-05:00;-76;20;105;0.72;192;218;;;105;0.61;251;185;sm
2026-05-04T02:34:30-05:00;-76;20;105;1.1;357;332;-80;20;104;1.28;459;386;sm
2026-05-04T02:39:32-05:00;-76;20;105;0.51;167;152;-81;19;104;0.44;216;133;sm
2026-05-04T02:44:33-05:00;-76;20;106;0.44;161;134;-79;21;105;0.4;203;120;sm
2026-05-04T02:49:34-05:00;-76;20;105;0.58;192;174;-80;20;105;0.49;240;148;sm
2026-05-04T02:54:35-05:00;-76;20;105;0.49;173;148;-80;20;105;0.44;228;133;sm
2026-05-04T02:56:57-05:00;;;;;;;;;;;;;sm
