timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-04-02T00:17:48-05:00;-75;21;105;0.35;102;106;-76;22;103;0.25;136;74;sm
2026-04-02T00:22:49-05:00;-75;21;105;0.33;100;100;-75;23;104;0.25;139;76;sm
2026-04-02T00:27:50-05:00;-75;22;106;0.35;102;105;-75;23;104;0.24;132;72;sm
2026-04-02T00:32:51-05:00;-75;21;105;0.37;108;112;-76;22;104;0.26;142;79;sm
2026-04-02T00:37:52-05:00;-75;21;105;0.39;123;117;-76;22;105;0.26;139;78;sm
2026-04-02T00:42:53-05:00;-75;21;106;0.36;106;107;-76;22;105;0.27;143;80;sm
2026-04-02T00:47:54-05:00;-75;21;106;0.34;96;103;-75;23;104;0.22;121;65;sm
2026-04-02T00:52:55-05:00;-77;21;105;0.37;111;112;-76;22;104;0.26;146;80;sm
2026-04-02T00:57:56-05:00;-77;21;105;0.33;98;99;-76;22;104;0.24;134;73;sm
2026-04-02T01:02:57-05:00;-76;22;106;0.43;131;130;-76;22;105;0.28;148;83;sm
2026-04-02T01:07:58-05:00;-76;22;105;0.5;154;151;-76;22;105;0.22;122;66;sm
2026-04-02T01:12:59-05:00;-76;22;106;2.91;534;871;-75;23;105;12.85;732;3850;sm
2026-04-02T01:17:59-05:00;-76;22;105;0.43;131;131;-77;23;105;0.22;127;68;sm
2026-04-02T01:23:00-05:00;-77;21;106;0.52;156;157;-77;21;105;0.27;147;82;sm
2026-04-02T01:28:01-05:00;-77;21;104;0.58;151;175;-75;23;105;0.31;148;93;sm
2026-04-02T01:33:02-05:00;-75;21;105;0.41;128;125;-76;22;105;0.26;143;80;sm
2026-04-02T01:38:03-05:00;-75;21;105;0.4;120;119;-76;22;105;0.26;138;77;sm
2026-04-02T01:43:03-05:00;-75;21;106;0.4;119;119;-75;23;105;0.25;137;76;sm
2026-04-02T01:48:04-05:00;-75;21;104;0.42;140;127;-76;22;105;0.24;132;72;sm
2026-04-02T01:53:06-05:00;-76;21;104;0.79;230;238;-76;22;104;2.4;231;721;sm
2026-04-02T01:58:07-05:00;-76;22;106;0.37;116;112;-76;22;105;0.23;127;70;sm
2026-04-02T02:03:07-05:00;;;;;;;-78;22;;;;;sm
2026-04-02T02:08:08-05:00;-76;22;104;;;;-78;22;104;;;;sm
2026-04-02T02:13:10-05:00;-76;22;104;0.47;142;141;-78;22;105;0.26;140;79;sm
2026-04-02T02:18:10-05:00;-77;21;105;0.43;129;130;-79;21;105;0.25;138;75;sm
2026-04-02T02:23:12-05:00;-77;21;105;0.35;103;104;-79;21;104;0.25;135;76;sm
2026-04-02T02:28:13-05:00;-77;21;105;0.31;92;92;-78;22;104;0.24;131;72;sm
2026-04-02T02:33:14-05:00;-76;22;104;0.37;106;112;-79;21;105;0.24;133;72;sm
2026-04-02T02:38:15-05:00;-77;21;105;0.34;101;103;-78;22;105;0.25;137;75;sm
2026-04-02T02:43:16-05:00;-78;20;106;0.36;105;107;-78;22;106;0.26;139;77;sm
2026-04-02T02:48:17-05:00;-77;21;105;0.35;105;105;-79;21;104;0.25;141;76;sm
2026-04-02T02:53:18-05:00;-76;22;104;0.37;112;112;-78;22;105;0.26;141;77;sm
2026-04-02T02:58:20-05:00;-76;22;106;0.32;96;97;-78;22;105;0.23;128;71;sm
2026-04-02T03:03:21-05:00;-77;21;106;0.37;109;111;-78;22;104;0.26;143;77;sm
2026-04-02T03:08:22-05:00;-76;21;106;0.33;92;98;-78;22;104;0.22;122;67;sm
2026-04-02T03:13:23-05:00;-76;22;106;0.38;110;114;-79;21;104;0.26;148;78;sm
2026-04-02T03:18:24-05:00;-77;21;106;0.34;105;103;-78;22;105;0.24;127;73;sm
2026-04-02T03:23:25-05:00;-77;21;106;0.39;114;117;-78;22;105;0.26;145;78;sm
2026-04-02T03:28:26-05:00;-77;21;106;0.35;100;105;-78;22;104;0.24;129;71;sm
