timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-05-11T20:01:57-05:00;-76;20;105;1.07;266;323;-82;18;102;0.43;222;130;sm
2026-05-11T20:06:58-05:00;-76;20;105;0.79;275;239;-79;19;103;0.43;222;130;sm
2026-05-11T20:11:59-05:00;-76;20;104;1.33;294;402;-82;18;103;0.37;196;111;sm
2026-05-11T20:17:00-05:00;-76;20;104;1.27;329;382;-80;18;103;0.39;207;118;sm
2026-05-11T20:22:01-05:00;-76;20;104;0.74;246;222;-80;18;104;0.4;211;119;sm
2026-05-11T20:27:02-05:00;-76;20;106;0.72;245;218;-82;18;102;0.41;219;124;sm
2026-05-11T20:32:03-05:00;-76;20;103;1.5;417;450;-80;18;104;0.38;203;114;sm
2026-05-11T20:37:04-05:00;-76;20;103;0.67;231;202;-79;19;103;0.38;202;115;sm
2026-05-11T20:42:05-05:00;-76;20;104;1.09;431;329;-82;18;101;0.38;200;114;sm
2026-05-11T20:47:06-05:00;-76;20;104;1.16;537;350;-79;19;104;0.36;198;108;sm
2026-05-11T20:52:07-05:00;-76;20;104;1.23;588;371;-81;19;104;0.38;204;115;sm
2026-05-11T20:57:08-05:00;-76;20;104;1.23;582;370;-82;18;103;0.41;215;124;sm
2026-05-11T21:02:09-05:00;-76;20;104;0.91;331;273;-79;19;102;0.38;201;114;sm
2026-05-11T21:07:10-05:00;-76;20;104;0.76;271;228;-81;19;103;0.4;217;122;sm
2026-05-11T21:12:11-05:00;-76;20;104;1.71;423;515;-82;18;102;0.36;193;107;sm
2026-05-11T21:17:13-05:00;-76;20;104;0.77;266;234;-81;19;104;0.36;195;110;sm
2026-05-11T21:22:13-05:00;-76;20;106;1.6;296;480;-81;19;103;0.58;255;175;sm
2026-05-11T21:27:14-05:00;-76;20;104;1.2;257;361;-79;19;103;0.4;211;119;sm
2026-05-11T21:32:15-05:00;-76;20;105;2.09;379;629;-81;19;103;0.39;202;118;sm
2026-05-11T21:37:16-05:00;-76;20;103;0.6;201;181;-82;18;103;0.36;194;109;sm
2026-05-11T21:42:17-05:00;-76;20;104;0.66;225;198;-81;19;103;0.37;200;112;sm
2026-05-11T21:47:19-05:00;-76;20;104;0.63;212;189;-80;19;103;0.37;200;112;sm
2026-05-11T21:52:20-05:00;-76;20;105;0.62;220;187;-79;19;103;0.37;199;112;sm
2026-05-11T21:57:22-05:00;-76;20;103;1.03;264;311;-82;18;102;0.37;200;113;sm
