timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-04-04T01:02:03-05:00;-77;21;105;0.37;105;112;-79;21;104;0.25;137;75;sm
2026-04-04T01:07:04-05:00;-77;21;105;0.34;98;102;-79;21;105;0.25;135;74;sm
2026-04-04T01:12:05-05:00;-77;21;105;0.34;97;102;-79;21;104;0.24;128;71;sm
2026-04-04T01:17:06-05:00;-77;21;105;0.33;101;98;-79;21;105;0.24;136;73;sm
2026-04-04T01:22:08-05:00;-77;21;106;0.35;105;105;-79;21;104;0.25;140;76;sm
2026-04-04T01:27:09-05:00;-77;21;106;0.34;105;103;-78;22;104;0.25;138;75;sm
2026-04-04T01:32:09-05:00;-77;21;105;0.38;106;113;-80;20;105;0.26;139;77;sm
2026-04-04T01:37:09-05:00;-77;21;105;0.34;100;101;-79;21;104;0.24;134;72;sm
2026-04-04T01:42:10-05:00;-77;21;104;0.35;104;107;-79;21;104;0.25;137;76;sm
2026-04-04T01:47:11-05:00;-77;21;106;0.35;101;105;-79;21;105;0.24;134;73;sm
2026-04-04T01:52:12-05:00;-77;21;104;0.36;104;107;-78;22;105;0.25;139;75;sm
2026-04-04T01:57:12-05:00;-77;21;106;0.34;99;101;-79;21;105;0.25;138;75;sm
2026-04-04T02:02:13-05:00;-77;21;105;0.34;99;103;-79;21;105;0.24;132;73;sm
2026-04-04T02:07:14-05:00;-77;21;105;0.34;100;101;-78;22;104;0.24;133;73;sm
2026-04-04T02:12:15-05:00;-76;22;105;0.35;101;105;-78;22;105;0.24;133;73;sm
2026-04-04T02:17:16-05:00;-77;21;106;0.34;99;101;-79;21;104;0.24;134;72;sm
2026-04-04T02:22:18-05:00;-77;21;105;0.36;105;110;-78;22;104;0.25;138;76;sm
2026-04-04T02:27:19-05:00;-77;21;105;0.33;98;99;-78;22;105;0.25;135;74;sm
2026-04-04T02:32:20-05:00;-76;22;106;0.35;101;104;-79;21;105;0.26;133;77;sm
2026-04-04T02:37:21-05:00;-77;21;105;0.36;104;108;-79;21;105;0.24;136;73;sm
2026-04-04T02:42:22-05:00;-77;21;106;0.34;100;103;-78;22;104;0.25;134;75;sm
2026-04-04T02:47:23-05:00;-77;21;105;0.34;100;102;-79;21;104;0.24;133;73;sm
2026-04-04T02:52:24-05:00;-77;21;106;0.37;110;111;-79;21;104;0.27;146;80;sm
2026-04-04T02:57:25-05:00;-77;21;104;0.33;99;100;-78;22;105;0.24;131;71;sm
