timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-05-25T00:03:06-05:00;-75;21;105;0.5;176;150;-76;22;104;0.39;204;116;sm
2026-05-25T00:08:07-05:00;-76;20;105;1.23;243;371;-77;21;105;0.67;283;202;sm
2026-05-25T00:13:07-05:00;-77;21;104;0.49;160;146;-76;22;105;0.35;181;106;sm
2026-05-25T00:18:09-05:00;-76;21;105;0.54;182;162;-76;22;104;0.39;199;117;sm
2026-05-25T00:23:10-05:00;-77;21;105;0.52;165;156;-76;22;105;0.36;187;109;sm
2026-05-25T00:28:12-05:00;-76;20;105;0.51;171;154;-77;21;104;0.38;201;115;sm
2026-05-25T00:33:13-05:00;-76;20;105;0.53;173;160;-77;23;105;0.41;201;122;sm
2026-05-25T00:38:14-05:00;-75;21;105;0.5;172;152;-76;22;105;0.38;198;114;sm
2026-05-25T00:43:15-05:00;-75;21;105;0.51;167;152;-76;22;105;0.38;198;115;sm
2026-05-25T00:48:17-05:00;-75;21;105;0.45;156;137;-78;22;104;0.36;187;109;sm
2026-05-25T00:53:18-05:00;-75;21;105;0.53;178;160;-75;23;105;0.4;208;120;sm
2026-05-25T00:58:20-05:00;-75;21;105;0.5;164;151;-75;23;105;0.38;198;114;sm
2026-05-25T01:03:22-05:00;-75;21;105;0.47;159;142;-78;22;105;0.37;194;112;sm
2026-05-25T01:08:23-05:00;-75;21;105;0.51;170;154;-76;22;105;0.38;192;113;sm
2026-05-25T01:13:24-05:00;-76;22;105;0.47;156;141;-76;22;105;0.37;191;111;sm
2026-05-25T01:18:25-05:00;-77;21;105;0.52;171;158;-76;22;105;0.38;193;114;sm
2026-05-25T01:23:25-05:00;-77;21;105;0.48;163;145;-76;22;105;0.38;191;113;sm
2026-05-25T01:28:26-05:00;-77;21;105;0.53;175;159;-76;22;104;0.39;202;117;sm
2026-05-25T01:33:27-05:00;-76;21;105;0.49;169;149;-76;22;104;0.38;196;113;sm
2026-05-25T01:38:28-05:00;-76;20;105;0.43;148;131;-76;22;105;0.35;175;104;sm
2026-05-25T01:43:29-05:00;-76;20;105;0.5;162;149;-76;22;104;0.36;187;107;sm
2026-05-25T01:48:30-05:00;-76;20;105;0.5;169;150;-76;22;106;0.38;196;115;sm
2026-05-25T01:53:31-05:00;-77;21;105;0.45;155;135;-78;22;105;0.33;173;100;sm
2026-05-25T01:58:32-05:00;-77;21;105;0.5;164;149;-76;22;105;0.36;186;108;sm
2026-05-25T02:03:33-05:00;-77;21;105;0.51;173;153;-75;23;105;0.37;195;112;sm
2026-05-25T02:08:33-05:00;-77;21;105;1.35;282;404;-76;22;105;0.77;323;232;sm
2026-05-25T02:13:34-05:00;-77;21;105;0.48;181;146;-77;21;105;0.39;206;117;sm
2026-05-25T02:18:36-05:00;-75;22;105;0.56;205;169;-77;21;105;0.45;238;136;sm
2026-05-25T02:23:37-05:00;-76;22;105;0.52;174;155;-75;23;105;0.36;196;109;sm
2026-05-25T02:28:38-05:00;-76;22;106;0.57;207;171;-76;22;104;0.46;238;138;sm
2026-05-25T02:33:40-05:00;-76;21;105;0.52;183;158;-76;22;105;0.4;213;120;sm
2026-05-25T02:38:40-05:00;-75;21;105;0.52;180;157;-77;21;105;0.4;209;120;sm
2026-05-25T02:43:41-05:00;-75;21;105;0.46;167;138;-77;21;105;0.37;194;110;sm
2026-05-25T02:48:42-05:00;-77;21;104;0.47;153;141;-76;22;105;0.34;182;102;sm
2026-05-25T02:53:43-05:00;-77;21;105;1.21;231;365;-76;22;105;0.69;287;207;sm
2026-05-25T02:58:44-05:00;-77;21;105;0.47;155;141;-76;22;104;0.35;183;105;sm
2026-05-25T03:03:45-05:00;-77;21;105;0.53;179;159;-76;22;105;0.43;217;128;sm
2026-05-25T03:08:45-05:00;-77;21;105;0.5;168;151;-76;22;105;0.39;198;117;sm
2026-05-25T03:13:48-05:00;-77;21;105;0.47;161;142;-77;21;105;0.37;192;111;sm
2026-05-25T03:18:48-05:00;-75;21;105;0.49;160;147;-77;21;105;0.35;184;105;sm
2026-05-25T03:23:50-05:00;-76;22;105;0.46;157;138;-78;20;104;0.37;190;111;sm
2026-05-25T03:28:51-05:00;-77;21;105;0.56;186;168;-76;22;105;0.43;218;129;sm
2026-05-25T03:33:52-05:00;-77;21;106;0.49;163;148;-76;22;105;0.36;189;107;sm
2026-05-25T03:38:53-05:00;-75;21;105;0.5;164;150;-76;22;105;0.38;195;113;sm
2026-05-25T03:43:54-05:00;-75;21;105;0.88;238;265;-79;21;105;0.35;181;105;sm
2026-05-25T03:48:55-05:00;-75;21;105;0.64;197;192;-76;22;105;0.4;207;121;sm
2026-05-25T03:53:56-05:00;-75;21;105;0.75;288;225;-78;22;105;0.36;187;109;sm
2026-05-25T03:58:57-05:00;-75;21;105;0.84;348;252;-76;22;105;0.36;185;108;sm
2026-05-25T04:03:58-05:00;-75;21;105;0.68;268;204;-76;22;104;0.34;178;101;sm
2026-05-25T04:08:59-05:00;-75;21;105;0.51;164;153;-76;22;105;0.37;192;111;sm
2026-05-25T04:14:00-05:00;-75;21;105;0.48;156;145;-76;22;104;0.35;184;105;sm
2026-05-25T04:19:02-05:00;-75;21;105;0.49;157;148;-76;22;105;0.35;183;105;sm
2026-05-25T04:24:03-05:00;-75;22;105;0.46;147;137;-76;22;105;0.33;173;99;sm
2026-05-25T04:29:04-05:00;-75;22;105;0.48;158;145;-76;22;105;0.37;192;111;sm
2026-05-25T04:34:05-05:00;-76;22;105;0.51;164;153;-78;22;105;0.36;185;108;sm
2026-05-25T04:39:06-05:00;-75;21;105;0.76;240;229;-76;22;105;0.36;185;107;sm
2026-05-25T04:44:07-05:00;-75;21;104;0.44;142;132;-75;23;105;0.34;176;102;sm
2026-05-25T04:49:08-05:00;-75;21;105;0.5;161;152;-78;22;105;0.37;193;111;sm
2026-05-25T04:54:08-05:00;-75;21;105;0.65;260;194;-76;22;105;0.34;176;102;sm
2026-05-25T04:59:10-05:00;-75;21;105;0.5;167;150;-76;22;104;0.37;191;111;sm
2026-05-25T05:04:11-05:00;-75;21;105;1.4;244;422;-76;22;105;0.33;174;100;sm
2026-05-25T05:09:12-05:00;-75;22;105;0.69;167;208;-76;22;105;0.36;187;107;sm
2026-05-25T05:14:13-05:00;-77;21;105;0.48;157;144;-76;22;104;0.34;174;101;sm
2026-05-25T05:19:14-05:00;-77;21;106;0.51;170;155;-76;22;105;0.38;200;114;sm
2026-05-25T05:24:15-05:00;-77;21;105;0.77;194;232;-76;22;105;0.34;177;103;sm
2026-05-25T05:29:16-05:00;-75;21;105;1.05;223;317;-75;23;105;0.35;184;106;sm
2026-05-25T05:34:17-05:00;-75;21;105;1.15;204;347;-77;21;105;0.35;184;106;sm
2026-05-25T05:39:18-05:00;-75;21;105;0.52;159;158;-76;22;104;0.36;186;109;sm
2026-05-25T05:44:19-05:00;-76;21;106;0.47;160;140;-78;22;105;0.36;190;109;sm
2026-05-25T05:49:20-05:00;-75;21;105;0.52;172;157;-76;22;105;0.36;186;108;sm
2026-05-25T05:54:21-05:00;-75;21;105;0.47;154;142;-76;22;105;0.35;180;104;sm
2026-05-25T05:59:22-05:00;-77;21;105;0.49;155;148;-76;22;105;0.37;189;110;sm
2026-05-25T06:04:23-05:00;-77;21;105;0.93;186;281;-78;22;105;0.35;184;105;sm
2026-05-25T06:09:24-05:00;-77;21;105;0.71;197;214;-76;22;105;0.36;186;109;sm
2026-05-25T06:14:25-05:00;-77;21;105;1.27;281;381;-76;22;105;0.37;194;111;sm
2026-05-25T06:19:25-05:00;-76;21;105;1.04;463;311;-77;21;105;0.37;191;111;sm
