timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-05-20T20:03:04-05:00;-75;22;104;0.86;370;260;-78;20;103;0.4;213;120;sm
2026-05-20T20:08:06-05:00;-75;22;103;0.86;440;257;-78;20;104;0.37;198;112;sm
2026-05-20T20:13:07-05:00;-75;22;105;0.68;249;204;-77;21;103;0.33;176;101;sm
2026-05-20T20:18:08-05:00;-75;22;102;0.66;253;197;-79;19;103;0.36;187;109;sm
2026-05-20T20:23:09-05:00;-75;22;104;0.53;180;161;-78;20;104;0.32;170;98;sm
2026-05-20T20:28:09-05:00;-75;22;101;0.63;214;188;-77;21;104;0.36;184;107;sm
2026-05-20T20:33:10-05:00;-75;22;102;0.61;205;184;-78;20;103;0.37;195;112;sm
2026-05-20T20:38:11-05:00;-75;22;102;0.56;188;168;-77;21;103;0.34;176;102;sm
2026-05-20T20:43:12-05:00;-75;22;104;1.3;279;392;-79;19;103;0.68;287;204;sm
2026-05-20T20:48:13-05:00;-75;22;102;0.67;230;203;-78;20;104;0.37;195;113;sm
2026-05-20T20:53:14-05:00;-75;22;102;2.31;749;693;-79;19;104;0.4;213;121;sm
2026-05-20T20:58:15-05:00;-75;22;104;1.35;671;409;-78;20;103;0.36;196;110;sm
2026-05-20T21:03:16-05:00;-75;22;106;0.98;459;296;-79;19;102;0.43;227;131;sm
2026-05-20T21:08:18-05:00;-75;22;103;0.75;291;226;-78;20;102;0.37;200;110;sm
2026-05-20T21:13:19-05:00;-75;22;102;1.09;284;327;-78;20;103;0.41;216;123;sm
2026-05-20T21:18:20-05:00;-75;22;104;0.66;227;199;-78;20;103;0.41;213;122;sm
2026-05-20T21:23:20-05:00;-75;22;103;1.23;258;372;-78;20;103;0.36;195;110;sm
2026-05-20T21:28:21-05:00;-75;22;104;0.62;224;186;-78;20;103;0.4;207;119;sm
2026-05-20T21:33:22-05:00;-75;22;104;0.57;207;172;-78;20;104;0.36;190;108;sm
2026-05-20T21:38:23-05:00;-75;22;102;0.6;234;182;-78;20;106;0.39;207;117;sm
2026-05-20T21:43:24-05:00;-75;22;102;0.57;216;173;-78;20;103;0.39;209;117;sm
2026-05-20T21:48:25-05:00;-75;22;102;0.52;186;158;-79;21;104;0.4;212;121;sm
2026-05-20T21:53:26-05:00;-75;22;103;0.96;177;289;-78;20;104;0.34;180;103;sm
2026-05-20T21:58:27-05:00;-75;22;104;0.5;163;150;-78;20;103;0.36;187;108;sm
