timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-04-18T01:04:45-05:00;-73;23;106;0.34;111;102;-76;22;104;0.25;136;76;sm
2026-04-18T01:09:45-05:00;-73;23;102;0.33;106;99;-79;21;104;0.25;135;74;sm
2026-04-18T01:14:47-05:00;-75;21;106;0.36;119;108;-78;21;104;0.26;142;78;sm
2026-04-18T01:19:48-05:00;-74;22;106;0.31;102;94;-76;22;104;0.24;132;73;sm
2026-04-18T01:24:49-05:00;-74;22;103;0.39;130;117;-76;22;104;0.27;148;81;sm
2026-04-18T01:29:51-05:00;-74;22;106;0.37;112;111;-76;22;102;0.24;134;73;sm
2026-04-18T01:34:52-05:00;-73;23;106;0.35;115;104;-78;22;104;0.26;138;78;sm
2026-04-18T01:39:53-05:00;-74;22;104;0.35;110;104;-74;24;104;0.25;137;75;sm
2026-04-18T01:44:54-05:00;-74;22;103;0.39;123;116;-75;24;104;0.26;144;78;sm
2026-04-18T01:49:55-05:00;-74;22;102;0.31;103;93;-77;21;104;0.24;132;73;sm
2026-04-18T01:54:56-05:00;-73;23;103;0.37;115;112;-77;22;103;0.25;135;74;sm
2026-04-18T01:59:56-05:00;-73;23;106;0.33;107;99;-77;22;104;0.24;133;73;sm
2026-04-18T02:04:57-05:00;-73;23;102;0.36;114;107;-78;20;104;0.26;145;79;sm
2026-04-18T02:09:58-05:00;-73;23;107;0.33;103;99;-75;23;104;0.25;133;74;sm
2026-04-18T02:10:30-05:00;;;;;;;-77;23;;;;;sm
2026-04-18T02:15:31-05:00;-74;22;104;0.38;112;114;-77;21;104;0.24;134;73;sm
2026-04-18T02:20:31-05:00;-74;22;107;0.36;112;107;-78;20;106;0.25;133;75;sm
2026-04-18T02:25:33-05:00;-74;22;104;0.35;115;106;-78;22;104;0.25;140;76;sm
2026-04-18T02:30:34-05:00;-74;22;106;0.36;110;107;-75;23;104;0.25;135;74;sm
2026-04-18T02:35:35-05:00;-74;22;104;0.38;116;113;-75;23;104;0.26;139;77;sm
2026-04-18T02:40:36-05:00;-74;22;103;0.34;106;103;-77;21;104;0.24;129;72;sm
2026-04-18T02:45:37-05:00;-74;22;104;0.37;114;112;-76;22;104;0.25;136;74;sm
2026-04-18T02:50:38-05:00;-74;22;104;0.34;111;102;-77;21;104;0.25;137;74;sm
2026-04-18T02:55:39-05:00;-74;22;104;0.36;110;107;-77;21;104;0.24;134;73;sm
