time_utc,mid_temp_c,mid_dewpoint_c,mid_precip_mm,mid_press_hpa,mid_wind_ms,time_lima,sm_temp_c,sm_dewpoint_c,sm_precip_mm,sm_press_hpa,sm_wind_ms,precip_mm,condicion_lluvia
2026-02-19 05:00:00+00:00,7.690735,7.517456,1.3165753,689.46564,0.9859642,2026-02-19 00:00:00-05:00,7.613098,7.310913,1.458412,684.5684,1.135374,1.3165753,Con lluvia
2026-02-19 06:00:00+00:00,7.542328,7.150421,1.329463,688.9,0.90458363,2026-02-19 01:00:00-05:00,7.424652,6.906769,1.4702622,683.9978,1.1211432,1.329463,Con lluvia
2026-02-19 07:00:00+00:00,7.8595276,7.600067,1.403084,688.15314,1.0128797,2026-02-19 02:00:00-05:00,7.6246643,7.374481,1.5286971,683.3003,0.9949268,1.403084,Con lluvia
2026-02-19 08:00:00+00:00,7.7406616,7.6607666,1.6830713,687.8137,0.78878206,2026-02-19 03:00:00-05:00,7.501404,7.397064,1.7943121,682.96375,0.9000184,1.6830713,Con lluvia
2026-02-19 09:00:00+00:00,7.8661804,7.7742004,2.083985,687.66376,0.8511111,2026-02-19 04:00:00-05:00,7.605438,7.4773254,2.0872447,682.8088,0.9403721,2.083985,Con lluvia
2026-02-19 10:00:00+00:00,7.9518433,7.8575134,2.6353168,687.72815,0.81526697,2026-02-19 05:00:00-05:00,7.704254,7.5367126,2.4946294,682.8753,0.8900336,2.6353168,Con lluvia
2026-02-19 11:00:00+00:00,8.040192,7.936737,3.048841,688.02313,0.8636357,2026-02-19 06:00:00-05:00,7.794098,7.591522,2.8108506,683.15594,0.9317797,3.048841,Con lluvia
2026-02-19 12:00:00+00:00,8.136627,7.9830933,3.4325757,688.3869,0.9156993,2026-02-19 07:00:00-05:00,7.9271545,7.65448,3.1036437,683.5044,0.9724928,3.4325757,Con lluvia
2026-02-19 13:00:00+00:00,9.05719,8.762207,3.7293322,688.9519,1.0014808,2026-02-19 08:00:00-05:00,8.722687,8.260742,3.3488126,684.0747,1.0309302,3.7293322,Con lluvia
2026-02-19 14:00:00+00:00,9.85553,9.325439,4.113838,689.5175,1.2453824,2026-02-19 09:00:00-05:00,9.576721,8.865448,3.719721,684.65533,1.1906586,4.113838,Con lluvia
2026-02-19 15:00:00+00:00,10.603821,9.529419,5.040333,689.6869,1.4413702,2026-02-19 10:00:00-05:00,10.409454,9.248657,4.603341,684.82935,1.3155032,5.040333,Con lluvia
2026-02-19 16:00:00+00:00,12.095245,10.912231,6.0507655,689.6819,1.3608738,2026-02-19 11:00:00-05:00,11.678253,10.26474,5.542502,684.83405,1.2769134,6.0507655,Con lluvia
2026-02-19 17:00:00+00:00,12.402252,11.073212,7.208582,689.0563,1.5240444,2026-02-19 12:00:00-05:00,12.051666,10.531708,6.7542086,684.21344,1.4663708,7.208582,Con lluvia
2026-02-19 18:00:00+00:00,12.501526,10.951782,8.623197,688.4625,1.6062175,2026-02-19 13:00:00-05:00,12.295959,10.897583,8.282471,683.7097,1.1995155,8.623197,Con lluvia
2026-02-19 19:00:00+00:00,12.56073,9.46286,9.435467,687.95374,1.441436,2026-02-19 14:00:00-05:00,12.872742,10.005829,9.249351,683.1937,1.3200547,9.435467,Con lluvia
2026-02-19 20:00:00+00:00,13.056976,9.535614,9.967635,687.08875,1.6836817,2026-02-19 15:00:00-05:00,12.750824,9.879364,9.954113,682.3837,1.5018164,9.967635,Con lluvia
2026-02-19 21:00:00+00:00,12.858124,9.606812,10.353169,686.82935,1.6680218,2026-02-19 16:00:00-05:00,12.674042,9.866119,10.378815,682.1294,1.503283,10.353169,Con lluvia
2026-02-19 22:00:00+00:00,11.39856,8.320831,12.149601,686.8113,1.6846408,2026-02-19 17:00:00-05:00,11.160736,7.6474915,12.198629,682.0541,1.4638348,12.149601,Con lluvia
2026-02-19 23:00:00+00:00,10.078766,7.2930603,12.940339,687.28876,1.3268046,2026-02-19 18:00:00-05:00,9.870758,6.835022,12.822031,682.4959,1.1860526,12.940339,Con lluvia
2026-02-20 00:00:00+00:00,9.312256,7.785614,13.139099,687.7644,1.0643086,2026-02-19 19:00:00-05:00,9.227783,7.226532,12.995306,682.95404,0.91859925,13.139099,Con lluvia
2026-02-20 01:00:00+00:00,8.527588,7.660614,0.25152135,688.4375,0.96061975,2026-02-19 20:00:00-05:00,8.55542,7.1171265,0.2684975,683.605,0.89826804,0.25152135,Con lluvia
2026-02-20 02:00:00+00:00,8.119049,7.7097473,0.35667884,689.06,1.0921339,2026-02-19 21:00:00-05:00,8.025787,7.2463684,0.36047864,684.225,1.0675998,0.35667884,Con lluvia
2026-02-20 03:00:00+00:00,8.148132,7.888031,0.4407037,689.4412,1.0733327,2026-02-19 22:00:00-05:00,8.022156,7.4964294,0.42547286,684.59845,1.0498083,0.4407037,Con lluvia
2026-02-20 04:00:00+00:00,8.102936,7.9346313,0.5250331,689.6344,0.95043236,2026-02-19 23:00:00-05:00,8.009186,7.6309204,0.486305,684.78406,0.9462645,0.5250331,Con lluvia
2026-02-20 05:00:00+00:00,8.062134,7.929016,0.7250272,689.4525,0.921913,2026-02-20 00:00:00-05:00,7.9263916,7.631653,0.6918497,684.6122,0.9862833,0.7250272,Con lluvia
2026-02-20 06:00:00+00:00,7.9832153,7.8592224,1.023477,688.875,0.99898213,2026-02-20 01:00:00-05:00,7.8831177,7.608734,0.9873584,684.0175,1.0571733,1.023477,Con lluvia
2026-02-20 07:00:00+00:00,7.8502502,7.6761475,1.0949895,688.07623,1.1229535,2026-02-20 02:00:00-05:00,7.7843323,7.298706,1.0375175,683.21625,1.1753849,1.0949895,Con lluvia
2026-02-20 08:00:00+00:00,7.721344,7.5393677,1.1094362,687.7225,0.85780436,2026-02-20 03:00:00-05:00,7.709137,7.2141724,1.0606852,682.8622,1.0058932,1.1094362,Con lluvia
2026-02-20 09:00:00+00:00,7.658722,7.463135,1.1127237,687.39624,0.9488596,2026-02-20 04:00:00-05:00,7.703644,7.1589355,1.0668374,682.52374,1.1183184,1.1127237,Con lluvia
2026-02-20 10:00:00+00:00,7.5919495,7.380615,1.1186898,687.4412,0.8956568,2026-02-20 05:00:00-05:00,7.6998596,7.11792,1.0779128,682.5737,1.0742517,1.1186898,Con lluvia
2026-02-20 11:00:00+00:00,7.63501,7.4116516,1.127543,687.9125,0.9782132,2026-02-20 06:00:00-05:00,7.744873,7.1489563,1.0934826,683.0425,1.1678107,1.127543,Con lluvia
2026-02-20 12:00:00+00:00,7.838135,7.5443726,1.1385009,688.1956,1.201211,2026-02-20 07:00:00-05:00,7.947998,7.2890015,1.1104755,683.3256,1.3501947,1.1385009,Con lluvia
2026-02-20 13:00:00+00:00,8.777313,7.502777,1.1587553,688.90186,1.342982,2026-02-20 08:00:00-05:00,8.728485,7.330902,1.1430439,684.03937,1.5648934,1.1587553,Con lluvia
2026-02-20 14:00:00+00:00,9.528564,7.37677,1.197245,689.3931,1.5036556,2026-02-20 09:00:00-05:00,9.391327,7.3113403,1.2047142,684.53815,1.6047658,1.197245,Con lluvia
2026-02-20 15:00:00+00:00,11.606384,7.752777,1.3863966,689.5119,1.6285628,2026-02-20 10:00:00-05:00,11.641022,8.061859,1.3733469,684.71716,1.5578843,1.3863966,Con lluvia
2026-02-20 16:00:00+00:00,12.325043,8.072571,1.8895417,689.2225,1.6527065,2026-02-20 11:00:00-05:00,12.253265,8.354279,2.118118,684.43,1.4915326,1.8895417,Con lluvia
2026-02-20 17:00:00+00:00,13.465393,9.70285,2.2121296,688.77374,1.949535,2026-02-20 12:00:00-05:00,13.641174,10.478241,2.4874918,684.03595,1.7683536,2.2121296,Con lluvia
2026-02-20 18:00:00+00:00,12.996368,9.820496,3.1494646,687.9844,1.5700887,2026-02-20 13:00:00-05:00,12.754669,10.075378,3.5801306,683.2994,1.2261608,3.1494646,Con lluvia
2026-02-20 19:00:00+00:00,12.641449,10.083832,4.065633,687.475,1.2013531,2026-02-20 14:00:00-05:00,12.088715,9.580414,5.1757693,682.81,0.9445889,4.065633,Con lluvia
2026-02-20 20:00:00+00:00,12.081482,9.919708,5.46249,687.1262,1.5474511,2026-02-20 15:00:00-05:00,11.858826,10.158478,6.508328,682.4487,1.3538908,5.46249,Con lluvia
2026-02-20 21:00:00+00:00,11.612091,10.005524,6.684795,686.82623,1.20763,2026-02-20 16:00:00-05:00,11.395294,10.179382,7.920481,682.09155,1.008621,6.684795,Con lluvia
2026-02-20 22:00:00+00:00,11.396881,9.815277,7.7552795,686.9294,0.99703115,2026-02-20 17:00:00-05:00,11.180084,9.55603,9.284862,682.21936,0.7189198,7.7552795,Con lluvia
2026-02-20 23:00:00+00:00,10.108002,8.50354,8.8072195,686.9331,0.80179363,2026-02-20 18:00:00-05:00,9.8506775,8.181244,10.467551,682.15594,0.5661431,8.8072195,Con lluvia
2026-02-21 00:00:00+00:00,9.138184,8.228699,9.292335,687.73126,0.5105183,2026-02-20 19:00:00-05:00,8.839325,7.877594,10.875217,682.95404,0.25275704,9.292335,Con lluvia
2026-02-21 01:00:00+00:00,8.742859,8.187134,0.04822947,688.21564,0.41037938,2026-02-20 20:00:00-05:00,8.464539,7.863373,0.04590489,683.41034,0.29939225,0.04822947,Con lluvia
2026-02-21 02:00:00+00:00,8.456329,8.103668,0.084940344,689.10626,0.6585099,2026-02-20 21:00:00-05:00,8.192657,7.7999573,0.07157307,684.29095,0.62006027,0.084940344,Con lluvia
2026-02-21 03:00:00+00:00,8.054626,7.796173,0.21444541,689.6838,1.1125194,2026-02-20 22:00:00-05:00,7.7660217,7.5403137,0.15704241,684.82404,1.0692269,0.21444541,Con lluvia
2026-02-21 04:00:00+00:00,7.705902,7.5168457,0.28102472,689.85315,0.98151076,2026-02-20 23:00:00-05:00,7.343109,7.090576,0.21949224,684.96844,1.0946025,0.28102472,Con lluvia
2026-02-21 05:00:00+00:00,7.377136,7.3218384,0.35201758,689.77936,1.0449592,2026-02-21 00:00:00-05:00,7.0328674,6.9678345,0.2694819,684.8844,1.1451722,0.35201758,Con lluvia
2026-02-21 06:00:00+00:00,7.5707703,7.481903,0.5156416,689.0594,0.9950903,2026-02-21 01:00:00-05:00,7.2948914,7.1737976,0.37604755,684.15436,1.0916986,0.5156416,Con lluvia
2026-02-21 07:00:00+00:00,7.528534,7.4563904,0.8672327,688.4381,0.9223551,2026-02-21 02:00:00-05:00,7.28537,7.208832,0.6020162,683.53815,1.1047654,0.8672327,Con lluvia
2026-02-21 08:00:00+00:00,7.098816,7.012207,1.069352,688.0975,0.78225935,2026-02-21 03:00:00-05:00,6.9352417,6.8276367,0.78818387,683.2072,1.0521777,1.069352,Con lluvia
2026-02-21 09:00:00+00:00,7.128296,7.0075073,1.3231076,687.8725,0.8623415,2026-02-21 04:00:00-05:00,6.9573975,6.7955933,1.0936316,682.9953,1.1880074,1.3231076,Con lluvia
2026-02-21 10:00:00+00:00,7.238434,7.0405884,1.3384875,688.0019,0.9356168,2026-02-21 05:00:00-05:00,7.0221252,6.7998657,1.1160411,683.1216,1.067002,1.3384875,Con lluvia
2026-02-21 11:00:00+00:00,7.452667,7.169464,1.3448615,688.2469,1.0241023,2026-02-21 06:00:00-05:00,7.2500305,6.9775696,1.1255517,683.3769,1.2954919,1.3448615,Con lluvia
2026-02-21 12:00:00+00:00,7.5812073,7.2716064,1.346875,688.6406,0.93945736,2026-02-21 07:00:00-05:00,7.408844,7.0894775,1.1292305,683.7606,1.2759156,1.346875,Con lluvia
2026-02-21 13:00:00+00:00,8.783112,7.441437,1.3590753,689.1881,1.2818427,2026-02-21 08:00:00-05:00,8.548248,7.4023743,1.1507236,684.3134,1.4540571,1.3590753,Con lluvia
2026-02-21 14:00:00+00:00,10.745178,6.982422,1.3867058,689.73,1.7877977,2026-02-21 09:00:00-05:00,10.632874,6.760742,1.2021289,684.8725,1.8736484,1.3867058,Con lluvia
2026-02-21 15:00:00+00:00,12.26001,6.7478943,1.5513189,689.6725,1.9410834,2026-02-21 10:00:00-05:00,12.157471,6.476898,1.3942719,684.84,1.9145925,1.5513189,Con lluvia
2026-02-21 16:00:00+00:00,13.04483,6.8802185,1.7646737,689.54315,2.0453868,2026-02-21 11:00:00-05:00,12.943268,6.865082,1.6144626,684.7356,1.958838,1.7646737,Con lluvia
2026-02-21 17:00:00+00:00,13.147888,7.3304443,2.0330846,689.0581,1.9542507,2026-02-21 12:00:00-05:00,13.025299,7.363159,1.8543787,684.2353,1.9506059,2.0330846,Con lluvia
2026-02-21 18:00:00+00:00,13.80545,7.5933533,2.4984143,688.095,2.139486,2026-02-21 13:00:00-05:00,13.600372,7.834564,2.2910872,683.3197,2.005348,2.4984143,Con lluvia
2026-02-21 19:00:00+00:00,14.301331,8.201569,2.635251,687.79315,1.7710793,2026-02-21 14:00:00-05:00,13.8862915,8.725006,2.5480046,683.1178,1.5334451,2.635251,Con lluvia
2026-02-21 20:00:00+00:00,13.039276,8.407318,3.2882571,686.9775,1.8530374,2026-02-21 15:00:00-05:00,12.456268,8.485443,4.1472793,682.285,1.6026493,3.2882571,Con lluvia
2026-02-21 21:00:00+00:00,12.260345,8.829071,4.164851,686.90125,1.3827881,2026-02-21 16:00:00-05:00,11.785736,8.474091,5.750406,682.1962,1.1174202,4.164851,Con lluvia
2026-02-21 22:00:00+00:00,11.142334,8.762451,6.5662403,686.78876,1.1244453,2026-02-21 17:00:00-05:00,10.8576355,8.142822,8.050843,682.07153,0.90632397,6.5662403,Con lluvia
2026-02-21 23:00:00+00:00,10.07431,7.858856,8.398886,687.4675,1.0980101,2026-02-21 18:00:00-05:00,9.968353,7.3945007,9.307499,682.66,0.8697333,8.398886,Con lluvia
2026-02-22 00:00:00+00:00,9.411407,7.8539734,8.691958,688.125,0.6602025,2026-02-21 19:00:00-05:00,9.287384,7.4955444,9.51366,683.3297,0.5056681,8.691958,Con lluvia
2026-02-22 01:00:00+00:00,9.289459,7.9133606,0.07214118,689.0556,1.0014625,2026-02-21 20:00:00-05:00,9.2586975,7.702423,0.06413553,684.21063,0.94231296,0.07214118,Con lluvia
2026-02-22 02:00:00+00:00,8.740021,8.15625,0.14399737,689.8425,1.1670773,2026-02-21 21:00:00-05:00,8.690704,7.908203,0.124732964,684.99,1.1055965,0.14399737,Con lluvia
2026-02-22 03:00:00+00:00,8.572296,8.237976,0.1944946,690.16125,1.233509,2026-02-21 22:00:00-05:00,8.528351,8.027039,0.17368235,685.30096,1.1933857,0.1944946,Con lluvia
2026-02-22 04:00:00+00:00,8.575714,8.369904,0.36184305,690.41376,1.1907635,2026-02-21 23:00:00-05:00,8.486359,8.1492,0.38828328,685.5637,1.1455762,0.36184305,Con lluvia
2026-02-22 05:00:00+00:00,8.3591,8.220886,0.41290373,689.9525,1.0428478,2026-02-22 00:00:00-05:00,8.204315,7.9381714,0.4285425,685.0925,1.1185299,0.41290373,Con lluvia
2026-02-22 06:00:00+00:00,8.229675,8.116791,0.45971012,689.68,1.0343258,2026-02-22 01:00:00-05:00,8.067535,7.8453064,0.45887008,684.8225,1.0806491,0.45971012,Con lluvia
2026-02-22 07:00:00+00:00,8.210907,8.075714,0.626057,688.7706,0.74858475,2026-02-22 02:00:00-05:00,8.067841,7.7622375,0.64192677,683.9456,0.924308,0.626057,Con lluvia
2026-02-22 08:00:00+00:00,8.257568,8.11499,0.76945275,688.66,0.6070921,2026-02-22 03:00:00-05:00,8.137421,7.8410645,0.80760163,683.8378,0.71311986,0.76945275,Con lluvia
2026-02-22 09:00:00+00:00,8.2211,8.060791,0.8847468,688.3525,0.57515645,2026-02-22 04:00:00-05:00,8.10733,7.779541,0.93936884,683.5153,0.706796,0.8847468,Con lluvia
2026-02-22 10:00:00+00:00,8.105347,7.8422546,0.91123545,688.4981,0.64519453,2026-02-22 05:00:00-05:00,7.9759216,7.518036,0.97293556,683.66565,0.8534549,0.91123545,Con lluvia
2026-02-22 11:00:00+00:00,7.852234,7.6269226,0.9154164,688.9025,0.5306084,2026-02-22 06:00:00-05:00,7.6773987,7.294403,0.97623163,684.0597,0.7388304,0.9154164,Con lluvia
2026-02-22 12:00:00+00:00,8.087616,7.6880493,0.9194919,689.3769,0.7738953,2026-02-22 07:00:00-05:00,7.896698,7.3677063,0.97880584,684.53906,1.0184358,0.9194919,Con lluvia
2026-02-22 13:00:00+00:00,9.616974,7.599121,0.99604285,689.91125,1.2290293,2026-02-22 08:00:00-05:00,9.426544,7.3867188,1.0510578,685.08844,1.2597044,0.99604285,Con lluvia
2026-02-22 14:00:00+00:00,10.770203,7.5575867,1.103592,690.4931,1.4165661,2026-02-22 09:00:00-05:00,10.631531,7.233856,1.1672422,685.6831,1.3930203,1.103592,Con lluvia
2026-02-22 15:00:00+00:00,12.306274,7.9509277,1.3385757,690.4931,1.2949524,2026-02-22 10:00:00-05:00,12.183685,8.025635,1.3872988,685.7406,1.1484627,1.3385757,Con lluvia
2026-02-22 16:00:00+00:00,13.1297,9.378815,1.6488507,690.275,1.60626,2026-02-22 11:00:00-05:00,13.046692,9.896393,1.8121302,685.52,1.4672558,1.6488507,Con lluvia
2026-02-22 17:00:00+00:00,13.621002,10.36142,2.4055467,689.77,1.7623234,2026-02-22 12:00:00-05:00,13.37735,10.277435,2.910234,685.075,1.4986981,2.4055467,Con lluvia
2026-02-22 18:00:00+00:00,13.620483,11.51535,3.8433447,688.5925,1.4564373,2026-02-22 13:00:00-05:00,13.026703,10.416718,4.8278346,683.90216,1.3022555,3.8433447,Con lluvia
2026-02-22 19:00:00+00:00,13.181427,11.417267,5.1194654,688.49,1.1826818,2026-02-22 14:00:00-05:00,12.827423,10.496368,5.8826504,683.8,1.0087858,5.1194654,Con lluvia
2026-02-22 20:00:00+00:00,12.176056,10.583282,6.607428,687.85126,1.0454813,2026-02-22 15:00:00-05:00,11.831818,9.759064,7.3971453,683.15155,1.0154414,6.607428,Con lluvia
2026-02-22 21:00:00+00:00,11.3089905,9.748993,7.35911,687.3231,1.0933236,2026-02-22 16:00:00-05:00,10.997467,9.289978,8.324846,682.64813,1.0611256,7.35911,Con lluvia
2026-02-22 22:00:00+00:00,10.89328,9.758789,8.149035,687.4225,0.6751696,2026-02-22 17:00:00-05:00,10.689667,9.3359375,9.081565,682.6675,0.69073737,8.149035,Con lluvia
2026-02-22 23:00:00+00:00,10.110626,8.860718,8.693435,687.4881,0.82662874,2026-02-22 18:00:00-05:00,9.908478,8.674683,9.647965,682.7631,0.77464145,8.693435,Con lluvia
2026-02-23 00:00:00+00:00,9.2326355,8.574066,8.941203,688.15314,0.6941811,2026-02-22 19:00:00-05:00,8.988495,8.325531,9.965881,683.41034,0.78571826,8.941203,Con lluvia
2026-02-23 01:00:00+00:00,8.740051,8.456177,0.031396747,688.7506,0.71059704,2026-02-22 20:00:00-05:00,8.433411,8.140259,0.035008416,683.97565,0.81502545,0.031396747,Con lluvia
2026-02-23 02:00:00+00:00,8.6154785,8.301056,0.042127445,689.33374,0.6521358,2026-02-22 21:00:00-05:00,8.310272,7.988556,0.047177076,684.5538,0.68523705,0.042127445,Con lluvia
2026-02-23 03:00:00+00:00,8.583557,8.234924,0.090532005,689.7444,0.51865745,2026-02-22 22:00:00-05:00,8.318878,7.886261,0.06336905,684.95935,0.5537503,0.090532005,Con lluvia
2026-02-23 04:00:00+00:00,8.325714,7.7832336,0.16866997,690.0825,0.34551382,2026-02-22 23:00:00-05:00,7.916504,7.5263977,0.08587167,685.27783,0.4207072,0.16866997,Con lluvia
2026-02-23 05:00:00+00:00,7.910431,7.3165283,0.25588647,689.7275,0.2512179,2026-02-23 00:00:00-05:00,7.655548,7.057251,0.1485534,684.9225,0.22926909,0.25588647,Con lluvia
2026-02-23 06:00:00+00:00,7.6868896,7.369507,0.38706884,689.09564,0.35065812,2026-02-23 01:00:00-05:00,7.5818787,7.065796,0.19525364,684.3003,0.2194812,0.38706884,Con lluvia
2026-02-23 07:00:00+00:00,7.843384,7.452301,0.6938838,688.16876,0.71719456,2026-02-23 02:00:00-05:00,7.5445557,7.213043,0.36201626,683.41406,0.66254705,0.6938838,Con lluvia
2026-02-23 08:00:00+00:00,7.4211426,7.0493164,0.9970211,687.72876,0.6495541,2026-02-23 03:00:00-05:00,7.1276855,6.8427734,0.608749,682.96375,0.5219832,0.9970211,Con lluvia
2026-02-23 09:00:00+00:00,7.3697205,7.062317,1.1462972,687.5106,0.8155369,2026-02-23 04:00:00-05:00,7.0342712,6.796173,0.7203177,682.73596,0.75194824,1.1462972,Con lluvia
2026-02-23 10:00:00+00:00,7.2048035,6.912384,1.1886873,687.46313,0.73612666,2026-02-23 05:00:00-05:00,6.8229675,6.62088,0.7818595,682.6953,0.69217014,1.1886873,Con lluvia
2026-02-23 11:00:00+00:00,7.29541,6.8032837,1.2093291,687.84564,0.8787418,2026-02-23 06:00:00-05:00,6.930176,6.5410767,0.80540335,683.0578,0.83230746,1.2093291,Con lluvia
2026-02-23 12:00:00+00:00,7.843567,7.0206604,1.2602484,688.27625,0.6468668,2026-02-23 07:00:00-05:00,7.479767,6.856598,0.88939965,683.46906,0.7003382,1.2602484,Con lluvia
2026-02-23 13:00:00+00:00,9.536377,7.2879944,1.382549,688.7406,0.3985688,2026-02-23 08:00:00-05:00,9.30835,7.205475,1.1057302,683.96063,0.4250842,1.382549,Con lluvia
2026-02-23 14:00:00+00:00,10.97348,7.0015564,1.4010936,689.20874,0.16772749,2026-02-23 09:00:00-05:00,10.791351,6.8350525,1.1345341,684.4509,0.3979799,1.4010936,Con lluvia
2026-02-23 15:00:00+00:00,12.005646,7.1074524,1.523678,689.3063,0.6934802,2026-02-23 10:00:00-05:00,11.720001,6.932129,1.2736365,684.5737,0.6024037,1.523678,Con lluvia
2026-02-23 16:00:00+00:00,12.967834,8.231171,1.7543591,689.10626,1.1032761,2026-02-23 11:00:00-05:00,12.529816,8.162323,1.576741,684.41406,1.0541097,1.7543591,Con lluvia
2026-02-23 17:00:00+00:00,13.377045,9.563629,2.178789,688.57874,1.2931789,2026-02-23 12:00:00-05:00,12.87854,9.479645,2.0927608,683.91125,1.2968041,2.178789,Con lluvia
2026-02-23 18:00:00+00:00,14.2153015,11.27536,3.6204877,688.015,1.5006647,2026-02-23 13:00:00-05:00,13.927216,11.230438,3.3727634,683.395,1.5035212,3.6204877,Con lluvia
2026-02-23 19:00:00+00:00,15.0633545,13.478119,4.8584576,686.835,1.1680244,2026-02-23 14:00:00-05:00,14.443207,11.766205,4.3716927,682.3528,1.4767112,4.8584576,Con lluvia
2026-02-23 20:00:00+00:00,13.898712,13.014679,7.208069,686.1863,1.5111359,2026-02-23 15:00:00-05:00,12.882599,11.361359,6.0053926,681.78345,1.8686647,7.208069,Con lluvia
2026-02-23 21:00:00+00:00,12.261902,11.878937,12.258259,685.7525,1.621459,2026-02-23 16:00:00-05:00,10.936707,10.333038,9.229661,681.3047,1.8637027,12.258259,Con lluvia
2026-02-23 22:00:00+00:00,10.333649,9.258911,15.529056,686.0769,1.4358954,2026-02-23 17:00:00-05:00,9.559204,8.522095,11.259936,681.4869,1.5954118,15.529056,Con lluvia
2026-02-23 23:00:00+00:00,10.08902,9.16745,16.595776,686.4406,1.3982316,2026-02-23 18:00:00-05:00,9.332642,8.415497,11.991708,681.8653,1.6387155,16.595776,Con lluvia
2026-02-24 00:00:00+00:00,9.269806,8.531891,17.56091,687.32623,1.1508874,2026-02-23 19:00:00-05:00,8.587189,8.050934,12.524525,682.6941,1.3070999,17.56091,Con lluvia
2026-02-24 01:00:00+00:00,8.957184,8.457794,0.4578121,687.8594,0.9961535,2026-02-23 20:00:00-05:00,8.39563,7.9846497,0.43572393,683.1719,1.0889289,0.4578121,Con lluvia
2026-02-24 02:00:00+00:00,9.137909,8.695679,0.9813439,688.2375,0.7904599,2026-02-23 21:00:00-05:00,8.555847,8.277191,1.0681907,683.53,0.7836878,0.9813439,Con lluvia
2026-02-24 03:00:00+00:00,9.156158,8.684601,1.891465,688.5712,0.2809657,2026-02-23 22:00:00-05:00,8.588257,8.405304,2.2478821,683.77875,0.50595033,1.891465,Con lluvia
2026-02-24 04:00:00+00:00,9.251923,8.796783,3.2705553,688.8194,0.534622,2026-02-23 23:00:00-05:00,8.687439,8.45401,3.9725919,684.01154,0.62337923,3.2705553,Con lluvia
2026-02-24 05:00:00+00:00,9.228241,8.877594,5.626372,688.33875,0.44058368,2026-02-24 00:00:00-05:00,8.738464,8.60611,6.1026773,683.5563,0.67827374,5.626372,Con lluvia
2026-02-24 06:00:00+00:00,9.137543,8.752228,7.2766933,687.6163,0.4547008,2026-02-24 01:00:00-05:00,8.647278,8.491974,7.7708178,682.8909,0.6268942,7.2766933,Con lluvia
2026-02-24 07:00:00+00:00,8.405853,8.0633545,7.551279,687.2125,0.8985466,2026-02-24 02:00:00-05:00,7.8032837,7.6331787,8.128686,682.4925,1.1826413,7.551279,Con lluvia
2026-02-24 08:00:00+00:00,8.21109,7.8967896,7.766161,686.84564,0.7492131,2026-02-24 03:00:00-05:00,7.614868,7.4295044,8.363526,682.1178,0.92430216,7.766161,Con lluvia
2026-02-24 09:00:00+00:00,8.201569,7.872284,7.9367237,686.5062,0.93781924,2026-02-24 04:00:00-05:00,7.623413,7.295166,8.571357,681.79126,1.1041789,7.9367237,Con lluvia
2026-02-24 10:00:00+00:00,7.9772034,7.6618347,7.9975276,686.6981,0.69583684,2026-02-24 05:00:00-05:00,7.4727783,7.1642456,8.636035,681.96564,0.83194053,7.9975276,Con lluvia
2026-02-24 11:00:00+00:00,7.797882,7.4465637,8.032225,686.9725,0.64583457,2026-02-24 06:00:00-05:00,7.297882,7.0427246,8.678131,682.2378,0.7018748,8.032225,Con lluvia
2026-02-24 12:00:00+00:00,7.9046326,7.3259277,8.05071,687.5975,0.8397944,2026-02-24 07:00:00-05:00,7.4295044,6.9558105,8.704684,682.8425,0.88074124,8.05071,Con lluvia
2026-02-24 13:00:00+00:00,8.494354,6.9587708,8.0828,688.175,0.80068904,2026-02-24 08:00:00-05:00,8.133514,6.5749817,8.733522,683.4178,0.90225434,8.0828,Con lluvia
2026-02-24 14:00:00+00:00,10.229828,6.9029846,8.193985,688.60815,0.8002638,2026-02-24 09:00:00-05:00,9.908051,6.5382385,8.786451,683.8931,0.9868987,8.193985,Con lluvia
2026-02-24 15:00:00+00:00,11.471069,6.78244,8.362282,688.71,0.79797983,2026-02-24 10:00:00-05:00,11.164429,6.4674683,8.952003,684.0053,1.061959,8.362282,Con lluvia
2026-02-24 16:00:00+00:00,12.373199,7.011444,8.687183,688.29126,0.83847445,2026-02-24 11:00:00-05:00,12.058746,6.542206,9.236142,683.60095,1.1792952,8.687183,Con lluvia
2026-02-24 17:00:00+00:00,12.829193,8.166534,9.050673,687.8744,0.9749567,2026-02-24 12:00:00-05:00,12.270081,7.5781555,9.621477,683.2391,1.305792,9.050673,Con lluvia
2026-02-24 18:00:00+00:00,13.488373,9.943756,9.786905,687.16125,1.1642501,2026-02-24 13:00:00-05:00,12.900482,9.31778,10.20235,682.5613,1.4888873,9.786905,Con lluvia
2026-02-24 19:00:00+00:00,12.945435,8.989471,11.006254,686.6475,1.0665418,2026-02-24 14:00:00-05:00,12.538666,8.720428,12.056145,682.0397,1.4764426,11.006254,Con lluvia
2026-02-24 20:00:00+00:00,11.724457,8.259186,11.974116,686.65125,1.1907716,2026-02-24 15:00:00-05:00,11.464203,8.001862,12.936857,682.02655,1.5139359,11.974116,Con lluvia
2026-02-24 21:00:00+00:00,11.054413,8.625946,12.904928,686.41187,0.94003737,2026-02-24 16:00:00-05:00,10.591553,8.020477,13.6645,681.7622,1.1894368,12.904928,Con lluvia
2026-02-24 22:00:00+00:00,10.204102,8.443268,13.845518,686.265,0.8913505,2026-02-24 17:00:00-05:00,9.84375,7.682495,14.300601,681.5578,1.151194,13.845518,Con lluvia
