timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-05-31T01:03:50-05:00;-77;21;105;0.6;190;182;-76;22;105;0.36;189;109;sm
2026-05-31T01:08:51-05:00;-77;21;105;0.6;190;181;-76;22;105;0.4;195;120;sm
2026-05-31T01:13:52-05:00;-77;21;105;0.65;201;195;-76;22;105;0.37;198;113;sm
2026-05-31T01:18:53-05:00;-77;21;105;0.56;178;167;-75;23;104;0.35;180;105;sm
2026-05-31T01:23:54-05:00;-77;21;106;0.65;212;197;-76;22;105;0.38;202;116;sm
2026-05-31T01:28:55-05:00;-74;22;105;0.59;193;179;-76;22;105;0.38;196;114;sm
2026-05-31T01:33:56-05:00;-76;22;104;0.6;191;181;-75;23;104;0.37;187;110;sm
2026-05-31T01:38:58-05:00;-76;21;105;0.59;189;178;-75;23;104;0.37;193;112;sm
2026-05-31T01:43:59-05:00;-76;22;105;0.57;183;172;-76;22;105;0.36;187;109;sm
2026-05-31T01:49:00-05:00;-76;22;105;0.86;333;258;-76;22;105;0.38;195;113;sm
2026-05-31T01:54:01-05:00;-76;22;105;0.62;191;186;-76;22;105;0.37;192;112;sm
2026-05-31T01:59:02-05:00;-76;22;105;0.57;186;171;-76;22;104;0.37;190;111;sm
2026-05-31T02:04:03-05:00;-76;22;104;0.64;200;194;-76;22;105;0.38;200;115;sm
2026-05-31T02:09:04-05:00;-76;22;106;0.57;181;171;-76;22;104;0.38;195;114;sm
2026-05-31T02:14:05-05:00;-75;21;105;0.56;178;170;-76;22;105;0.34;180;103;sm
2026-05-31T02:19:06-05:00;-75;21;105;0.61;193;183;-76;22;105;0.35;182;106;sm
2026-05-31T02:24:07-05:00;-75;21;106;0.88;210;265;-78;22;104;0.51;227;154;sm
2026-05-31T02:29:08-05:00;-75;21;105;0.68;209;204;-76;22;105;0.41;210;124;sm
2026-05-31T02:34:10-05:00;-75;21;106;0.59;190;179;-76;22;105;0.37;197;113;sm
2026-05-31T02:39:12-05:00;-75;21;105;0.56;182;168;-76;22;105;0.37;193;113;sm
2026-05-31T02:44:13-05:00;-76;22;105;0.6;190;182;-76;22;105;0.38;195;113;sm
2026-05-31T02:49:14-05:00;-76;22;105;0.55;171;164;-76;22;105;0.36;181;107;sm
2026-05-31T02:54:15-05:00;-73;23;106;0.6;187;181;-78;22;105;0.36;189;108;sm
2026-05-31T02:59:16-05:00;-75;21;105;0.65;200;197;-78;22;105;0.39;206;119;sm
