timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-05-21T20:04:59-05:00;-75;22;103;1.12;252;338;-80;18;103;0.35;190;106;sm
2026-05-21T20:05:03-05:00;;;;;;;-79;19;;;;;sm
2026-05-21T20:10:04-05:00;-75;22;106;0.96;244;290;-79;19;102;0.37;196;111;sm
2026-05-21T20:15:06-05:00;-75;22;104;0.78;224;236;-80;18;103;0.39;212;118;sm
2026-05-21T20:20:07-05:00;-75;22;103;0.61;215;182;-79;19;103;0.37;200;111;sm
2026-05-21T20:25:08-05:00;-75;22;102;0.67;239;203;-79;19;103;0.38;200;114;sm
2026-05-21T20:30:09-05:00;-75;22;102;0.67;239;201;-79;19;102;0.37;194;112;sm
2026-05-21T20:35:09-05:00;-75;22;102;1.15;261;348;-80;18;102;0.42;222;127;sm
2026-05-21T20:40:10-05:00;-75;22;103;0.62;217;187;-79;19;103;0.37;197;111;sm
2026-05-21T20:45:11-05:00;-75;22;104;0.96;247;290;-80;18;102;0.39;212;117;sm
2026-05-21T20:50:12-05:00;-75;22;103;1.27;265;381;-80;18;102;0.38;206;115;sm
2026-05-21T20:55:13-05:00;-75;22;105;0.66;216;200;-80;18;103;0.37;197;111;sm
2026-05-21T21:00:22-05:00;-75;22;101;1.93;531;580;-80;18;103;0.37;197;110;sm
2026-05-21T21:05:15-05:00;-75;22;102;2.51;770;753;-79;19;102;0.39;205;117;sm
2026-05-21T21:10:16-05:00;-75;22;104;1.28;587;384;-79;19;102;0.38;204;114;sm
2026-05-21T21:15:16-05:00;-75;22;102;1.08;460;326;-80;18;102;0.38;203;114;sm
2026-05-21T21:20:16-05:00;-75;22;104;0.7;248;211;-80;18;102;0.36;190;108;sm
2026-05-21T21:25:17-05:00;-75;22;103;0.82;279;247;-80;18;102;0.39;208;116;sm
2026-05-21T21:30:18-05:00;-75;22;102;0.7;246;212;-81;19;102;0.4;203;119;sm
2026-05-21T21:35:19-05:00;-75;22;103;1.47;464;443;-80;18;102;0.37;200;111;sm
2026-05-21T21:40:21-05:00;-75;22;106;0.61;233;185;-79;19;103;0.4;206;120;sm
2026-05-21T21:45:22-05:00;-75;22;105;0.59;207;178;-80;18;103;0.37;203;112;sm
2026-05-21T21:50:22-05:00;-75;22;103;0.52;188;156;-80;18;102;0.37;194;110;sm
2026-05-21T21:55:23-05:00;-75;22;102;0.53;188;161;-80;18;103;0.39;209;117;sm
