timestamp;dl_rssi;dl_snr;dl_mcs;dl_throughput;dl_pkts;dl_kbits;ul_rssi;ul_snr;ul_mcs;ul_throughput;ul_pkts;ul_kbits;mode
2026-05-14T21:33:21-05:00;-75;21;102;0.5;180;150;-77;21;103;0.38;205;115;sm
2026-05-14T21:38:22-05:00;-75;21;104;0.5;178;151;-78;20;103;0.38;201;114;sm
2026-05-14T21:43:23-05:00;-75;21;102;0.88;381;264;-77;21;103;0.39;206;119;sm
2026-05-14T21:48:25-05:00;-75;21;103;0.5;178;150;-78;20;102;0.36;186;107;sm
2026-05-14T21:53:26-05:00;-75;21;102;0.61;216;184;-78;20;104;0.39;208;118;sm
2026-05-14T21:58:27-05:00;-75;21;102;0.51;185;154;-77;21;104;0.4;205;120;sm
2026-05-14T22:03:28-05:00;-75;21;102;0.53;192;159;-78;20;103;0.39;205;117;sm
2026-05-14T22:08:29-05:00;-75;21;102;0.52;189;158;-78;20;104;0.41;211;122;sm
2026-05-14T22:13:30-05:00;-75;21;105;0.5;185;150;-77;21;104;0.39;206;116;sm
2026-05-14T22:18:32-05:00;-75;21;104;0.47;172;143;-78;20;104;0.36;190;109;sm
2026-05-14T22:23:33-05:00;-75;21;102;0.52;186;158;-79;21;102;0.38;207;116;sm
2026-05-14T22:28:34-05:00;-75;21;102;0.51;186;155;-78;20;103;0.39;204;116;sm
2026-05-14T22:33:35-05:00;-75;21;103;0.5;184;150;-77;21;103;0.39;211;118;sm
2026-05-14T22:38:35-05:00;-75;21;102;0.49;180;149;-77;21;103;0.39;202;116;sm
2026-05-14T22:43:37-05:00;-75;21;104;0.53;190;158;-77;21;104;0.4;219;121;sm
2026-05-14T22:48:38-05:00;-75;21;104;0.57;204;171;-78;20;103;0.4;217;119;sm
2026-05-14T22:53:39-05:00;-75;21;104;0.49;179;148;-78;20;104;0.37;194;111;sm
2026-05-14T22:58:40-05:00;-75;21;103;0.55;203;166;-79;19;104;0.44;229;131;sm
2026-05-14T23:03:41-05:00;-75;21;105;0.48;163;144;-78;20;104;0.36;182;107;sm
2026-05-14T23:08:42-05:00;-75;21;106;0.6;217;180;-78;20;103;0.45;238;137;sm
2026-05-14T23:13:43-05:00;-75;21;106;0.5;180;150;-78;20;104;0.38;204;115;sm
2026-05-14T23:18:45-05:00;-75;21;102;0.55;194;166;-78;20;104;0.42;212;125;sm
2026-05-14T23:23:45-05:00;-75;21;104;0.46;157;138;-78;20;102;0.34;183;103;sm
2026-05-14T23:28:47-05:00;-75;21;106;0.48;173;145;-78;20;104;0.37;197;111;sm
2026-05-14T23:33:48-05:00;-75;21;106;0.51;184;155;-78;20;103;0.4;208;120;sm
2026-05-14T23:38:49-05:00;-75;21;104;0.54;190;161;-81;19;104;0.45;232;135;sm
2026-05-14T23:43:50-05:00;-75;21;104;0.49;175;147;-78;20;104;0.36;195;110;sm
2026-05-14T23:48:51-05:00;-75;21;104;0.52;181;158;-78;20;103;0.4;209;119;sm
2026-05-14T23:53:52-05:00;-76;20;106;0.48;165;143;-78;20;104;0.36;191;107;sm
2026-05-14T23:58:52-05:00;-76;20;104;0.49;173;148;-77;21;104;0.37;197;112;sm
